nameKor,﻿Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Miles Price,Villager Equippable
티셔츠와 후드 집업,4423,tee-parka combo,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLParkertshirt0.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLParkertshirt0.png,일 년 내내,심플한,데일리#릴렉스#스포츠,Lime,NA,Yes
티셔츠와 후드 집업,7984,tee-parka combo,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLParkertshirt1.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLParkertshirt1.png,일 년 내내,심플한,데일리#릴렉스#스포츠,Blue,NA,Yes
티셔츠와 후드 집업,7985,tee-parka combo,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLParkertshirt2.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLParkertshirt2.png,일 년 내내,심플한,데일리#릴렉스#스포츠,Orange,NA,Yes
티셔츠와 후드 집업,7986,tee-parka combo,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLParkertshirt3.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLParkertshirt3.png,일 년 내내,심플한,데일리#릴렉스#스포츠,Pink,NA,Yes
티셔츠와 후드 집업,7987,tee-parka combo,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLParkertshirt4.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLParkertshirt4.png,일 년 내내,심플한,데일리#릴렉스#스포츠,Mint,NA,Yes
테니스 스웨터,3599,tennis sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLTennis0.png,1440,360,에이블 시스터즈,에이블 시스터즈에만,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLTennis0.png,일 년 내내,심플한,스포츠#비즈니스,Ivory,NA,Yes
테니스 스웨터,7749,tennis sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLTennis1.png,1440,360,에이블 시스터즈,에이블 시스터즈에만,초록색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLTennis1.png,일 년 내내,심플한,스포츠#비즈니스,Green,NA,Yes
테니스 스웨터,7750,tennis sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLTennis2.png,1440,360,에이블 시스터즈,에이블 시스터즈에만,갈색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLTennis2.png,일 년 내내,심플한,스포츠#비즈니스,Brown,NA,Yes
테니스 스웨터,7751,tennis sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLTennis3.png,1440,360,에이블 시스터즈,에이블 시스터즈에만,빨간색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLTennis3.png,일 년 내내,심플한,스포츠#비즈니스,Red,NA,Yes
복슬복슬 수면 잠옷 상의,11095,terry-cloth nightgown,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas0.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas0.png,겨울,귀여운,메르헨#릴렉스,Light blue,NA,Yes
복슬복슬 수면 잠옷 상의,11927,terry-cloth nightgown,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas1.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas1.png,겨울,귀여운,메르헨#릴렉스,Blue,NA,Yes
복슬복슬 수면 잠옷 상의,11928,terry-cloth nightgown,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas2.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas2.png,겨울,귀여운,메르헨#릴렉스,Green,NA,Yes
복슬복슬 수면 잠옷 상의,11929,terry-cloth nightgown,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas3.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas3.png,겨울,귀여운,메르헨#릴렉스,Orange,NA,Yes
복슬복슬 수면 잠옷 상의,11930,terry-cloth nightgown,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas4.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas4.png,겨울,귀여운,메르헨#릴렉스,Pink,NA,Yes
복슬복슬 수면 잠옷 상의,12189,terry-cloth nightgown,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas5.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas5.png,겨울,귀여운,메르헨#릴렉스,Cream,NA,Yes
복슬복슬 수면 잠옷 상의,12190,terry-cloth nightgown,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas6.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas6.png,겨울,귀여운,메르헨#릴렉스,Purple,NA,Yes
복슬복슬 수면 잠옷 상의,12191,terry-cloth nightgown,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas7.png,1440,360,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas7.png,겨울,귀여운,메르헨#릴렉스,Lime,NA,Yes
영어 티셔츠,4340,text shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLAlphabet0.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLAlphabet0.png,일 년 내내,쿨한,데일리#릴렉스,Black,NA,Yes
영어 티셔츠,8403,text shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLAlphabet1.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLAlphabet1.png,일 년 내내,쿨한,데일리#릴렉스,White,NA,Yes
영어 티셔츠,8404,text shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLAlphabet2.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLAlphabet2.png,일 년 내내,쿨한,데일리#릴렉스,Red,NA,Yes
럭비 셔츠,3666,thick-stripes shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby0.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby0.png,일 년 내내,활동적인,스포츠,Yellow & navy,NA,Yes
럭비 셔츠,7622,thick-stripes shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby1.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby1.png,일 년 내내,활동적인,스포츠,Green & navy,NA,Yes
럭비 셔츠,7623,thick-stripes shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby2.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby2.png,일 년 내내,활동적인,스포츠,Rose red & navy,NA,Yes
럭비 셔츠,7624,thick-stripes shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby3.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby3.png,일 년 내내,활동적인,스포츠,Beige & navy,NA,Yes
럭비 셔츠,7625,thick-stripes shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby4.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby4.png,일 년 내내,활동적인,스포츠,Green & purple,NA,Yes
럭비 셔츠,7626,thick-stripes shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby5.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby5.png,일 년 내내,활동적인,스포츠,Yellow & red,NA,Yes
럭비 셔츠,7627,thick-stripes shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby6.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby6.png,일 년 내내,활동적인,스포츠,Navy & gray,NA,Yes
럭비 셔츠,7628,thick-stripes shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby7.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby7.png,일 년 내내,활동적인,스포츠,Light blue & black,NA,Yes
괴도 옷,5134,thief's costume,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLThiefBlack.png,2600,650,에이블 시스터즈,에이블 시스터즈에만,검정색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLThiefBlack.png,일 년 내내,쿨한,메르헨#스테이지,NA,NA,Yes
찢어진 니트,5126,thread-worn sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLDamage0.png,980,245,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLDamage0.png,일 년 내내,쿨한,데일리#릴렉스,Green,NA,Yes
찢어진 니트,8556,thread-worn sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLDamage1.png,980,245,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLDamage1.png,일 년 내내,쿨한,데일리#릴렉스,Black,NA,Yes
찢어진 니트,8557,thread-worn sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLDamage2.png,980,245,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLDamage2.png,일 년 내내,쿨한,데일리#릴렉스,Beige,NA,Yes
찢어진 니트,8558,thread-worn sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLDamage3.png,980,245,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLDamage3.png,일 년 내내,쿨한,데일리#릴렉스,Pink,NA,Yes
3번공 옷,2498,three-ball tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHNumberball3.png,560,140,너굴 쇼핑 카탈로그,,빨간색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHNumberball3.png,일 년 내내,활동적인,데일리#릴렉스,NA,NA,Yes
타이다이 티셔츠,4211,tie-dye shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHTiedyeRainbow.png,800,200,너굴 쇼핑 카탈로그,,컬러풀,컬러풀,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHTiedyeRainbow.png,일 년 내내,활동적인,데일리#릴렉스#바캉스,NA,NA,Yes
호랑이 점퍼,3253,tiger jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSukajantigerGreen.png,1750,437,에이블 시스터즈,에이블 시스터즈에만,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSukajantigerGreen.png,겨울,활동적인,아웃도어,NA,NA,Yes
슬림 니트,4302,tight-knit sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSlimknit0.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSlimknit0.png,일 년 내내,심플한,데일리,Black,NA,Yes
슬림 니트,8552,tight-knit sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSlimknit1.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSlimknit1.png,일 년 내내,심플한,데일리,Beige,NA,Yes
슬림 니트,8553,tight-knit sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSlimknit2.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSlimknit2.png,일 년 내내,심플한,데일리,Gray,NA,Yes
스텐 칼라 코트,4574,top coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLSoutiencollar0.png,2000,500,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLSoutiencollar0.png,일 년 내내,심플한,데일리#바캉스,Light blue,NA,Yes
스텐 칼라 코트,8455,top coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLSoutiencollar1.png,2000,500,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLSoutiencollar1.png,일 년 내내,심플한,데일리#바캉스,Beige,NA,Yes
스텐 칼라 코트,8456,top coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLSoutiencollar2.png,2000,500,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,갈색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLSoutiencollar2.png,일 년 내내,심플한,데일리#바캉스,Brown,NA,Yes
스텐 칼라 코트,8457,top coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLSoutiencollar3.png,2000,500,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLSoutiencollar3.png,일 년 내내,심플한,데일리#바캉스,Pink,NA,Yes
스포츠 트레이닝복,3334,track jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSportsjersey0.png,910,227,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSportsjersey0.png,일 년 내내,활동적인,아웃도어#스포츠,Navy blue,NA,Yes
스포츠 트레이닝복,7611,track jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSportsjersey1.png,910,227,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSportsjersey1.png,일 년 내내,활동적인,아웃도어#스포츠,Gray,NA,Yes
스포츠 트레이닝복,7612,track jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSportsjersey2.png,910,227,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSportsjersey2.png,일 년 내내,활동적인,아웃도어#스포츠,White,NA,Yes
스포츠 트레이닝복,7613,track jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSportsjersey3.png,910,227,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSportsjersey3.png,일 년 내내,활동적인,아웃도어#스포츠,Red,NA,Yes
스포츠 트레이닝복,7614,track jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSportsjersey4.png,910,227,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSportsjersey4.png,일 년 내내,활동적인,아웃도어#스포츠,Light blue,NA,Yes
스포츠 트레이닝복,7615,track jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSportsjersey5.png,910,227,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSportsjersey5.png,일 년 내내,활동적인,아웃도어#스포츠,Green,NA,Yes
스포츠 트레이닝복,7616,track jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLSportsjersey6.png,910,227,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSportsjersey6.png,일 년 내내,활동적인,아웃도어#스포츠,Blue,NA,Yes
도롱이,5291,traditional straw coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLStrawBeige.png,NFS,160,제작,,베이지색,베이지색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLStrawBeige.png,일 년 내내,심플한,메르헨#아웃도어,NA,NA,Yes
나무 스웨터,8194,tree sweater,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLTree0.png,880,220,너굴 쇼핑 카탈로그,,베이지색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLTree0.png,겨울,심플한,데일리#릴렉스,NA,NA,Yes
트렌치코트,2402,trench coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLTrench0.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLTrench0.png,일 년 내내,우아한,데일리#포멀#비즈니스,Beige,NA,Yes
트렌치코트,9284,trench coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLTrench1.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLTrench1.png,일 년 내내,우아한,데일리#포멀#비즈니스,Light blue,NA,Yes
트렌치코트,9285,trench coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLTrench2.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLTrench2.png,일 년 내내,우아한,데일리#포멀#비즈니스,Red,NA,Yes
