nameKor,﻿Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Body Customize,Pattern Customize
테라리움,3773,terrarium,https://acnhcdn.com/latest/FtrIcon/FtrTerrarium_Remake_2_0.png,NFS,1740,Crafting,,Brown,Green,Not for sale,Yes,1x1,2_0,Brown,Frame,NA,NA,3,living room,None,None,None,Yes,No
아버지날 감사 머그컵,12471,thank-you Dad mug,https://acnhcdn.com/latest/FtrIcon/FtrThankyouMugF.png,600,150,Father's Day,,Blue,Light blue,Not in catalog,No,1x1,,NA,NA,NA,NA,NA,living room,den,None,None,No,No
어머니날 감사 머그컵,12470,thank-you Mom mug,https://acnhcdn.com/latest/FtrIcon/FtrThankyouMugM.png,600,150,Mother's Day,,Pink,Red,Not in catalog,No,1x1,,NA,NA,NA,NA,NA,living room,fancy,None,None,No,No
TOY 철제 박스,4762,throwback container,https://acnhcdn.com/latest/FtrIcon/FtrBoyBox_Remake_0_0.png,2000,500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Yellow,Green,For sale,No,1x1,0_0,Green,NA,NA,NA,NA,child's room,None,throwback,None,No,No
TOY 철제 박스,4762,throwback container,https://acnhcdn.com/latest/FtrIcon/FtrBoyBox_Remake_1_0.png,2000,500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Red,White,For sale,No,1x1,1_0,Red,NA,NA,NA,NA,child's room,None,throwback,None,No,No
TOY 철제 박스,4762,throwback container,https://acnhcdn.com/latest/FtrIcon/FtrBoyBox_Remake_2_0.png,2000,500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Blue,White,For sale,No,1x1,2_0,Blue,NA,NA,NA,NA,child's room,None,throwback,None,No,No
TOY 철제 박스,4762,throwback container,https://acnhcdn.com/latest/FtrIcon/FtrBoyBox_Remake_3_0.png,2000,500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Yellow,Gray,For sale,No,1x1,3_0,Yellow,NA,NA,NA,NA,child's room,None,throwback,None,No,No
TOY 철제 박스,4762,throwback container,https://acnhcdn.com/latest/FtrIcon/FtrBoyBox_Remake_4_0.png,2000,500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Light blue,Yellow,For sale,No,1x1,4_0,Light blue,NA,NA,NA,NA,child's room,None,throwback,None,No,No
TOY 철제 박스,4762,throwback container,https://acnhcdn.com/latest/FtrIcon/FtrBoyBox_Remake_5_0.png,2000,500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",White,Orange,For sale,No,1x1,5_0,White,NA,NA,NA,NA,child's room,None,throwback,None,No,No
TOY 철제 박스,4762,throwback container,https://acnhcdn.com/latest/FtrIcon/FtrBoyBox_Remake_6_0.png,2000,500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Black,Gray,For sale,No,1x1,6_0,Black,NA,NA,NA,NA,child's room,None,throwback,None,No,No
TOY 거울,4754,throwback gothic mirror,https://acnhcdn.com/latest/FtrIcon/FtrBoyMirror_Remake_0_0.png,1800,450,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Gray,For sale,No,1x1,0_0,Black,NA,NA,NA,NA,child's room,horror,throwback,None,No,No
TOY 거울,4754,throwback gothic mirror,https://acnhcdn.com/latest/FtrIcon/FtrBoyMirror_Remake_1_0.png,1800,450,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Gray,For sale,No,1x1,1_0,White,NA,NA,NA,NA,child's room,horror,throwback,None,No,No
TOY 거울,4754,throwback gothic mirror,https://acnhcdn.com/latest/FtrIcon/FtrBoyMirror_Remake_2_0.png,1800,450,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,Gray,For sale,No,1x1,2_0,Red,NA,NA,NA,NA,child's room,horror,throwback,None,No,No
TOY 오디오,4757,throwback skull radio,https://acnhcdn.com/latest/FtrIcon/FtrBoyAudio_Remake_0_0.png,3200,800,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Pink,For sale,No,1x1,0_0,White,NA,NA,NA,NA,child's room,horror,throwback,None,No,No
TOY 오디오,4757,throwback skull radio,https://acnhcdn.com/latest/FtrIcon/FtrBoyAudio_Remake_1_0.png,3200,800,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,Pink,For sale,No,1x1,1_0,Red,NA,NA,NA,NA,child's room,horror,throwback,None,No,No
TOY 오디오,4757,throwback skull radio,https://acnhcdn.com/latest/FtrIcon/FtrBoyAudio_Remake_2_0.png,3200,800,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Pink,For sale,No,1x1,2_0,Black,NA,NA,NA,NA,child's room,horror,throwback,None,No,No
TOY 오디오,4757,throwback skull radio,https://acnhcdn.com/latest/FtrIcon/FtrBoyAudio_Remake_3_0.png,3200,800,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,Pink,For sale,No,1x1,3_0,Ash,NA,NA,NA,NA,child's room,horror,throwback,None,No,No
TOY 오디오,4757,throwback skull radio,https://acnhcdn.com/latest/FtrIcon/FtrBoyAudio_Remake_4_0.png,3200,800,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Pink,For sale,No,1x1,4_0,Green,NA,NA,NA,NA,child's room,horror,throwback,None,No,No
TOY 오디오,4757,throwback skull radio,https://acnhcdn.com/latest/FtrIcon/FtrBoyAudio_Remake_5_0.png,3200,800,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,Pink,For sale,No,1x1,5_0,Gray,NA,NA,NA,NA,child's room,horror,throwback,None,No,No
TOY 피규어,4753,throwback wrestling figure,https://acnhcdn.com/latest/FtrIcon/FtrBoyFigure_Remake_0_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,Beige,For sale,No,1x1,0_0,Red,NA,NA,NA,NA,child's room,None,throwback,None,No,No
TOY 피규어,4753,throwback wrestling figure,https://acnhcdn.com/latest/FtrIcon/FtrBoyFigure_Remake_1_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Blue,Beige,For sale,No,1x1,1_0,Blue,NA,NA,NA,NA,child's room,None,throwback,None,No,No
TOY 피규어,4753,throwback wrestling figure,https://acnhcdn.com/latest/FtrIcon/FtrBoyFigure_Remake_2_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Beige,For sale,No,1x1,2_0,Green,NA,NA,NA,NA,child's room,None,throwback,None,No,No
TOY 피규어,4753,throwback wrestling figure,https://acnhcdn.com/latest/FtrIcon/FtrBoyFigure_Remake_3_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,Beige,For sale,No,1x1,3_0,Pink,NA,NA,NA,NA,child's room,None,throwback,None,No,No
TOY 피규어,4753,throwback wrestling figure,https://acnhcdn.com/latest/FtrIcon/FtrBoyFigure_Remake_4_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Beige,For sale,No,1x1,4_0,Black,NA,NA,NA,NA,child's room,None,throwback,None,No,No
TOY 피규어,4753,throwback wrestling figure,https://acnhcdn.com/latest/FtrIcon/FtrBoyFigure_Remake_5_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Yellow,Beige,For sale,No,1x1,5_0,Gold,NA,NA,NA,NA,child's room,None,throwback,None,No,No
길앞잡이 모형,7062,tiger beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectHanmyouToy.png,NFS,4500,Flick,Trade 3 insects to receive a model in the mail the next day,Green,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
호랑나비 모형,5944,tiger butterfly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectAgehachoToy.png,NFS,720,Flick,Trade 3 insects to receive a model in the mail the next day,Yellow,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
틸라피아 모형,7022,tilapia model,https://acnhcdn.com/latest/FtrIcon/FtrFishThirapiaToy.png,NFS,2400,C.J.,Trade 3 fish to receive a model in the mail the next day,Black,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
양철 양동이,2592,tin bucket,https://acnhcdn.com/latest/FtrIcon/FtrBucket.png,1000,250,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Gray,Gray,For sale,No,1x1,NA,NA,NA,NA,NA,NA,garage,None,None,None,No,No
갑 티슈,4114,tissue box,https://acnhcdn.com/latest/FtrIcon/FtrTissuebox_Remake_0_0.png,180,45,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Red,White,For sale,No,1x1,0_0,Red,NA,NA,NA,NA,living room,office,None,None,No,No
갑 티슈,4114,tissue box,https://acnhcdn.com/latest/FtrIcon/FtrTissuebox_Remake_1_0.png,180,45,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Yellow,White,For sale,No,1x1,1_0,Yellow,NA,NA,NA,NA,living room,office,None,None,No,No
갑 티슈,4114,tissue box,https://acnhcdn.com/latest/FtrIcon/FtrTissuebox_Remake_2_0.png,180,45,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Light blue,White,For sale,No,1x1,2_0,Blue,NA,NA,NA,NA,living room,office,None,None,No,No
갑 티슈,4114,tissue box,https://acnhcdn.com/latest/FtrIcon/FtrTissuebox_Remake_3_0.png,180,45,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Beige,White,For sale,No,1x1,3_0,White,NA,NA,NA,NA,living room,office,None,None,No,No
갑 티슈,4114,tissue box,https://acnhcdn.com/latest/FtrIcon/FtrTissuebox_Remake_4_0.png,180,45,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Orange,White,For sale,No,1x1,4_0,Natural wood,NA,NA,NA,NA,living room,office,None,None,No,No
갑 티슈,4114,tissue box,https://acnhcdn.com/latest/FtrIcon/FtrTissuebox_Remake_5_0.png,180,45,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Brown,White,For sale,No,1x1,5_0,Rattan,NA,NA,NA,NA,living room,office,None,None,No,No
공구 상자,4687,toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolbox_Remake_0_0.png,1800,450,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Red,Gray,For sale,No,1x1,0_0,Red,NA,NA,NA,NA,garage,None,None,None,No,No
공구 상자,4687,toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolbox_Remake_1_0.png,1800,450,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Green,Beige,For sale,No,1x1,1_0,Green,NA,NA,NA,NA,garage,None,None,None,No,No
공구 상자,4687,toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolbox_Remake_2_0.png,1800,450,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Blue,White,For sale,No,1x1,2_0,Blue,NA,NA,NA,NA,garage,None,None,None,No,No
공구 상자,4687,toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolbox_Remake_3_0.png,1800,450,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Orange,Black,For sale,No,1x1,3_0,Orange,NA,NA,NA,NA,garage,None,None,None,No,No
공구 상자,4687,toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolbox_Remake_4_0.png,1800,450,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Light blue,Orange,For sale,No,1x1,4_0,Turquoise,NA,NA,NA,NA,garage,None,None,None,No,No
공구 상자,4687,toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolbox_Remake_5_0.png,1800,450,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Pink,Pink,For sale,No,1x1,5_0,Pink,NA,NA,NA,NA,garage,None,None,None,No,No
장난감 상자,3623,toy box,https://acnhcdn.com/latest/FtrIcon/FtrToybox_Remake_0_0.png,2500,625,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Colorful,For sale,No,1x1,0_0,Green,NA,NA,NA,NA,child's room,fancy,None,None,No,No
장난감 상자,3623,toy box,https://acnhcdn.com/latest/FtrIcon/FtrToybox_Remake_1_0.png,2500,625,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,Colorful,For sale,No,1x1,1_0,Pink,NA,NA,NA,NA,child's room,fancy,None,None,No,No
장난감 상자,3623,toy box,https://acnhcdn.com/latest/FtrIcon/FtrToybox_Remake_2_0.png,2500,625,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Blue,Colorful,For sale,No,1x1,2_0,Blue,NA,NA,NA,NA,child's room,fancy,None,None,No,No
장난감 상자,3623,toy box,https://acnhcdn.com/latest/FtrIcon/FtrToybox_Remake_3_0.png,2500,625,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,Colorful,For sale,No,1x1,3_0,Gray,NA,NA,NA,NA,child's room,fancy,None,None,No,No
장난감 지네,3969,toy centipede,https://acnhcdn.com/latest/FtrIcon/FtrCentipedefake.png,NFS,50,Bug-Off,,Brown,Brown,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,child's room,horror,None,None,No,No
장난감 바퀴벌레,3620,toy cockroach,https://acnhcdn.com/latest/FtrIcon/FtrCockroachfake.png,NFS,70,Bug-Off,,Brown,Brown,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,child's room,horror,None,None,No,No
균형 잡기 장난감,5975,traditional balancing toy,https://acnhcdn.com/latest/FtrIcon/FtrBalancingtoy.png,NFS,1840,Crafting,,Brown,Orange,Not for sale,Yes,1x1,NA,NA,NA,NA,NA,NA,child's room,fancy,tree's bounty or leaves ,None,No,No
전통 티 세트,4033,traditional tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeasetChina_Remake_0_0.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Orange,White,For sale,No,1x1,0_0,Plain,NA,NA,NA,NA,zen-style,shop,None,None,No,No
전통 티 세트,4033,traditional tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeasetChina_Remake_1_0.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Brown,White,For sale,No,1x1,1_0,Goldfish,NA,NA,NA,NA,zen-style,shop,None,None,No,No
전통 티 세트,4033,traditional tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeasetChina_Remake_2_0.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,White,For sale,No,1x1,2_0,Floral,NA,NA,NA,NA,zen-style,shop,None,None,No,No
쓰레기봉투,1823,trash bags,https://acnhcdn.com/latest/FtrIcon/FtrGarbagebag_Remake_0_0.png,NFS,60,Crafting,,Black,Black,Not for sale,Yes,1x1,0_0,Black,Bag color,NA,NA,1,garage,None,None,None,Yes,No
쓰레기봉투,1823,trash bags,https://acnhcdn.com/latest/FtrIcon/FtrGarbagebag_Remake_1_0.png,NFS,60,Crafting,,White,White,Not for sale,Yes,1x1,1_0,White,Bag color,NA,NA,1,garage,None,None,None,Yes,No
쓰레기봉투,1823,trash bags,https://acnhcdn.com/latest/FtrIcon/FtrGarbagebag_Remake_2_0.png,NFS,60,Crafting,,Blue,Blue,Not for sale,Yes,1x1,2_0,Blue,Bag color,NA,NA,1,garage,None,None,None,Yes,No
쓰레기봉투,1823,trash bags,https://acnhcdn.com/latest/FtrIcon/FtrGarbagebag_Remake_3_0.png,NFS,60,Crafting,,Yellow,Yellow,Not for sale,Yes,1x1,3_0,Yellow,Bag color,NA,NA,1,garage,None,None,None,Yes,No
나무 열매 램프,6078,tree's bounty lamp,https://acnhcdn.com/latest/FtrIcon/FtrNutLamp_Remake_0_0.png,NFS,3200,Crafting,,Brown,Red,Not for sale,Yes,1x1,0_0,Red,Nut color,NA,NA,5,fancy,None,tree's bounty or leaves ,None,Yes,No
나무 열매 램프,6078,tree's bounty lamp,https://acnhcdn.com/latest/FtrIcon/FtrNutLamp_Remake_1_0.png,NFS,3200,Crafting,,Beige,White,Not for sale,Yes,1x1,1_0,White,Nut color,NA,NA,5,fancy,None,tree's bounty or leaves ,None,Yes,No
작은 나무 열매 트리,6079,tree's bounty little tree,https://acnhcdn.com/latest/FtrIcon/FtrNutTreeS_Remake_0_0.png,NFS,4120,Crafting,,Brown,Colorful,Not for sale,Yes,1x1,0_0,Brown,Nut color,NA,NA,6,party,fancy,tree's bounty or leaves ,None,Yes,No
작은 나무 열매 트리,6079,tree's bounty little tree,https://acnhcdn.com/latest/FtrIcon/FtrNutTreeS_Remake_1_0.png,NFS,4120,Crafting,,White,Colorful,Not for sale,Yes,1x1,1_0,White,Nut color,NA,NA,6,party,fancy,tree's bounty or leaves ,None,Yes,No
다랑어 모형,6983,tuna model,https://acnhcdn.com/latest/FtrIcon/FtrFishMaguroToy.png,NFS,21000,C.J.,Trade 3 fish to receive a model in the mail the next day,Blue,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
타자기,1211,typewriter,https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_0_0.png,2000,500,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Yellow,For sale,No,1x1,0_0,Black,NA,NA,NA,NA,office,den,None,None,No,No
타자기,1211,typewriter,https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_1_0.png,2000,500,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Blue,Gray,For sale,No,1x1,1_0,Blue,NA,NA,NA,NA,office,den,None,None,No,No
타자기,1211,typewriter,https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_2_0.png,2000,500,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Brown,Yellow,For sale,No,1x1,2_0,Brown,NA,NA,NA,NA,office,den,None,None,No,No
타자기,1211,typewriter,https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_3_0.png,2000,500,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Gray,For sale,No,1x1,3_0,Green,NA,NA,NA,NA,office,den,None,None,No,No
타자기,1211,typewriter,https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_4_0.png,2000,500,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Yellow,Gray,For sale,No,1x1,4_0,Gold,NA,NA,NA,NA,office,den,None,None,No,No
타자기,1211,typewriter,https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_5_0.png,2000,500,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Light blue,For sale,No,1x1,5_0,Silver,NA,NA,NA,NA,office,den,None,None,No,No
우쿨렐레,669,ukulele,https://acnhcdn.com/latest/FtrIcon/FtrUkulele_Remake_0_0.png,NFS,600,Crafting,,Beige,Brown,Not for sale,Yes,1x1,0_0,Natural,Body,NA,NA,1,ocean,None,None,None,Yes,No
우쿨렐레,669,ukulele,https://acnhcdn.com/latest/FtrIcon/FtrUkulele_Remake_1_0.png,NFS,600,Crafting,,Brown,Brown,Not for sale,Yes,1x1,1_0,Brown,Body,NA,NA,1,ocean,None,None,None,Yes,No
우쿨렐레,669,ukulele,https://acnhcdn.com/latest/FtrIcon/FtrUkulele_Remake_2_0.png,NFS,600,Crafting,,White,Beige,Not for sale,Yes,1x1,2_0,White,Body,NA,NA,1,ocean,None,None,None,Yes,No
우쿨렐레,669,ukulele,https://acnhcdn.com/latest/FtrIcon/FtrUkulele_Remake_3_0.png,NFS,600,Crafting,,Blue,Black,Not for sale,Yes,1x1,3_0,Ocean blue,Body,NA,NA,1,ocean,None,None,None,Yes,No
미완성 퍼즐,4308,unfinished puzzle,https://acnhcdn.com/latest/FtrIcon/FtrPuzzle_Remake_0_0.png,290,72,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Yellow,Purple,For sale,No,1x1,0_0,NA,NA,Sunset,Puzzle image,1,child's room,None,None,None,No,Yes
미완성 퍼즐,4308,unfinished puzzle,https://acnhcdn.com/latest/FtrIcon/FtrPuzzle_Remake_0_1.png,290,72,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Yellow,Green,For sale,No,1x1,0_1,NA,NA,Light Through the Trees,Puzzle image,1,child's room,None,None,None,No,Yes
미완성 퍼즐,4308,unfinished puzzle,https://acnhcdn.com/latest/FtrIcon/FtrPuzzle_Remake_0_2.png,290,72,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,White,For sale,No,1x1,0_2,NA,NA,Snow,Puzzle image,1,child's room,None,None,None,No,Yes
미완성 퍼즐,4308,unfinished puzzle,https://acnhcdn.com/latest/FtrIcon/FtrPuzzle_Remake_0_3.png,290,72,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,Brown,For sale,No,1x1,0_3,NA,NA,Sepia art,Puzzle image,1,child's room,None,None,None,No,Yes
미완성 퍼즐,4308,unfinished puzzle,https://acnhcdn.com/latest/FtrIcon/FtrPuzzle_Remake_0_4.png,290,72,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,Blue,For sale,No,1x1,0_4,NA,NA,Castle,Puzzle image,1,child's room,None,None,None,No,Yes
질그릇 세트,4025,unglazed dish set,https://acnhcdn.com/latest/FtrIcon/FtrDishesUnglazed_Remake_0_0.png,NFS,600,Crafting,,Orange,White,Not for sale,Yes,1x1,0_0,Unglazed,Design,NA,NA,1,kitchen,shop,None,None,Yes,No
질그릇 세트,4025,unglazed dish set,https://acnhcdn.com/latest/FtrIcon/FtrDishesUnglazed_Remake_1_0.png,NFS,600,Crafting,,White,Brown,Not for sale,Yes,1x1,1_0,Powder white,Design,NA,NA,1,kitchen,shop,None,None,Yes,No
질그릇 세트,4025,unglazed dish set,https://acnhcdn.com/latest/FtrIcon/FtrDishesUnglazed_Remake_2_0.png,NFS,600,Crafting,,Blue,Beige,Not for sale,Yes,1x1,2_0,Deep blue,Design,NA,NA,1,kitchen,shop,None,None,Yes,No
질그릇 세트,4025,unglazed dish set,https://acnhcdn.com/latest/FtrIcon/FtrDishesUnglazed_Remake_3_0.png,NFS,600,Crafting,,Green,Brown,Not for sale,Yes,1x1,3_0,Oribe-style,Design,NA,NA,1,kitchen,shop,None,None,Yes,No
질그릇 세트,4025,unglazed dish set,https://acnhcdn.com/latest/FtrIcon/FtrDishesUnglazed_Remake_4_0.png,NFS,600,Crafting,,White,Light blue,Not for sale,Yes,1x1,4_0,Modern,Design,NA,NA,1,kitchen,shop,None,None,Yes,No
질그릇 세트,4025,unglazed dish set,https://acnhcdn.com/latest/FtrIcon/FtrDishesUnglazed_Remake_5_0.png,NFS,600,Crafting,,White,Blue,Not for sale,Yes,1x1,5_0,Patterned,Design,NA,NA,1,kitchen,shop,None,None,Yes,No
바이올린벌레 모형,7105,violin beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectBaiorinmushiToy.png,NFS,1350,Flick,Trade 3 insects to receive a model in the mail the next day,Brown,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
