nameKor,﻿Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Primary Shape,Secondary Shape
멜빵 의상,8625,suspender outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSuspenders2.png,1900,475,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSuspenders2.png,All Year,Elegant,everyday; formal; party,Pink,Overall,L
멜빵 의상,8626,suspender outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSuspenders3.png,1900,475,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSuspenders3.png,All Year,Elegant,everyday; formal; party,Black,Overall,L
멜빵 의상,8627,suspender outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSuspenders4.png,1900,475,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSuspenders4.png,All Year,Elegant,everyday; formal; party,Light green,Overall,L
니트 원피스,3234,sweater dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLKnit0.png,1470,367,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLKnit0.png,Winter,Simple,everyday; comfy,Olive,Rib,L
니트 원피스,4158,sweater dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLKnit1.png,1470,367,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLKnit1.png,Winter,Simple,everyday; comfy,Beige,Rib,L
니트 원피스,4159,sweater dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLKnit2.png,1470,367,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLKnit2.png,Winter,Simple,everyday; comfy,Dark brown,Rib,L
천사 원피스,4686,sweet dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHAngel0.png,2700,675,Able Sisters,Available from Able Sisters shop only,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHAngel0.png,All Year,Simple,fairy tale; party; theatrical,White,Balloon,H
천사 원피스,9496,sweet dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHAngel1.png,2700,675,Able Sisters,Available from Able Sisters shop only,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHAngel1.png,All Year,Simple,fairy tale; party; theatrical,Purple,Balloon,H
뷔스티에 원피스,3696,sweetheart dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLBustier0.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLBustier0.png,All Year,Simple,everyday; comfy,Navy blue,A-long,L
뷔스티에 원피스,9026,sweetheart dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLBustier1.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLBustier1.png,All Year,Simple,everyday; comfy,Peacock blue,A-long,L
뷔스티에 원피스,9027,sweetheart dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLBustier2.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLBustier2.png,All Year,Simple,everyday; comfy,Beige,A-long,L
뷔스티에 원피스,9028,sweetheart dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLBustier3.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLBustier3.png,All Year,Simple,everyday; comfy,Greige,A-long,L
뷔스티에 원피스,9029,sweetheart dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLBustier4.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLBustier4.png,All Year,Simple,everyday; comfy,Moss green,A-long,L
탱고 드레스,5815,tango dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNTango0.png,2600,650,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNTango0.png,All Year,Gorgeous,party; theatrical,Red,Box,N
탱고 드레스,7881,tango dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNTango1.png,2600,650,Able Sisters,Available from Able Sisters shop only,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNTango1.png,All Year,Gorgeous,party; theatrical,Black,Box,N
탱고 드레스,7882,tango dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNTango2.png,2600,650,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNTango2.png,All Year,Gorgeous,party; theatrical,Pink,Box,N
탱고 드레스,7883,tango dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNTango3.png,2600,650,Able Sisters,Available from Able Sisters shop only,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNTango3.png,All Year,Gorgeous,party; theatrical,Blue,Box,N
탱고 드레스,7884,tango dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNTango4.png,2600,650,Able Sisters,Available from Able Sisters shop only,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNTango4.png,All Year,Gorgeous,party; theatrical,Purple,Box,N
탱고 드레스,7885,tango dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNTango5.png,2600,650,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNTango5.png,All Year,Gorgeous,party; theatrical,Green,Box,N
티셔츠 원피스,4559,tee dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts0.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts0.png,All Year,Simple,everyday; comfy,Black,Box,H
티셔츠 원피스,8383,tee dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts1.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts1.png,All Year,Simple,everyday; comfy,Beige,Box,H
티셔츠 원피스,8384,tee dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts2.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts2.png,All Year,Simple,everyday; comfy,Navy blue,Box,H
티셔츠 원피스,8385,tee dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts3.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts3.png,All Year,Simple,everyday; comfy,White,Box,H
티셔츠 원피스,8386,tee dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts4.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts4.png,All Year,Simple,everyday; comfy,Olive,Box,H
티셔츠 원피스,8387,tee dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts5.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts5.png,All Year,Simple,everyday; comfy,Red,Box,H
호랑이 티셔츠 원피스,4467,tiger-face tee dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTiger0.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTiger0.png,All Year,Gorgeous,everyday; goth; comfy,Black,Box,H
호랑이 티셔츠 원피스,8379,tiger-face tee dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTiger1.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTiger1.png,All Year,Gorgeous,everyday; goth; comfy,White,Box,H
호랑이 티셔츠 원피스,8380,tiger-face tee dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTiger2.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTiger2.png,All Year,Gorgeous,everyday; goth; comfy,Purple,Box,H
호랑이 티셔츠 원피스,8381,tiger-face tee dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTiger3.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTiger3.png,All Year,Gorgeous,everyday; goth; comfy,Pink,Box,H
호랑이 티셔츠 원피스,8382,tiger-face tee dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTiger4.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTiger4.png,All Year,Gorgeous,everyday; goth; comfy,Yellow,Box,H
쫄쫄이 슈트,4471,tight punk outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBondage0.png,1920,480,Able Sisters,Available from Able Sisters shop only,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBondage0.png,All Year,Cool,theatrical,Black,Overall,L
쫄쫄이 슈트,8571,tight punk outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBondage1.png,1920,480,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBondage1.png,All Year,Cool,theatrical,Red,Overall,L
로마풍 옷,3570,toga,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongHToga0.png,2520,630,Able Sisters,Available from Able Sisters shop only,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongHToga0.png,All Year,Elegant,formal; theatrical,Red,B-long,H
로마풍 옷,8126,toga,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongHToga1.png,2520,630,Able Sisters,Available from Able Sisters shop only,Purple,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongHToga1.png,All Year,Elegant,formal; theatrical,Purple,B-long,H
파인애플 원피스,2687,tropical muumuu,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNMuumuu0.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNMuumuu0.png,Summer,Active,comfy; vacation,Mint,A-line,N
파인애플 원피스,9576,tropical muumuu,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNMuumuu1.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNMuumuu1.png,Summer,Active,comfy; vacation,White,A-line,N
파인애플 원피스,9577,tropical muumuu,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNMuumuu2.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNMuumuu2.png,Summer,Active,comfy; vacation,Blue,A-line,N
파인애플 원피스,9578,tropical muumuu,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNMuumuu3.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNMuumuu3.png,Summer,Active,comfy; vacation,Yellow,A-line,N
파인애플 원피스,9579,tropical muumuu,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNMuumuu4.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNMuumuu4.png,Summer,Active,comfy; vacation,Pink,A-line,N
참치 초밥 의상,5615,tuna-sushi costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNTuna.png,1920,480,Able Sisters,Available from Able Sisters shop only,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNTuna.png,All Year,Cute,fairy tale; party; theatrical,White,Rib,N
트위드 원피스,2677,tweed dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLTweed0.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLTweed0.png,All Year,Cute,everyday; fairy tale,Yellow,A-line,L
트위드 원피스,8803,tweed dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLTweed1.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLTweed1.png,All Year,Cute,everyday; fairy tale,Pink,A-line,L
트위드 원피스,8804,tweed dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLTweed2.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLTweed2.png,All Year,Cute,everyday; fairy tale,Blue,A-line,L
세뇨리따 드레스,9834,Victorian dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLMexico0.png,2520,630,Able Sisters,Available from Able Sisters shop only,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLMexico0.png,All Year,Gorgeous,formal; party; theatrical,Navy blue,Dress,L
세뇨리따 드레스,12078,Victorian dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLMexico1.png,2520,630,Able Sisters,Available from Able Sisters shop only,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLMexico1.png,All Year,Gorgeous,formal; party; theatrical,Green,Dress,L
세뇨리따 드레스,12079,Victorian dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLMexico2.png,2520,630,Able Sisters,Available from Able Sisters shop only,Beige,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLMexico2.png,All Year,Gorgeous,formal; party; theatrical,Beige,Dress,L
세뇨리따 드레스,12080,Victorian dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLMexico3.png,2520,630,Able Sisters,Available from Able Sisters shop only,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLMexico3.png,All Year,Gorgeous,formal; party; theatrical,Red,Dress,L
세뇨리따 드레스,12081,Victorian dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLMexico4.png,2520,630,Able Sisters,Available from Able Sisters shop only,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLMexico4.png,All Year,Gorgeous,formal; party; theatrical,Blue,Dress,L
세뇨리따 드레스,12082,Victorian dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLMexico5.png,2520,630,Able Sisters,Available from Able Sisters shop only,Orange,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLMexico5.png,All Year,Gorgeous,formal; party; theatrical,Orange,Dress,L
고딕풍 드레스,11179,visual-punk dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHVisual0.png,2040,510,Able Sisters,Available from Able Sisters shop only,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHVisual0.png,All Year,Cool,party; theatrical; work,Black,Balloon,H
펑크 스타일 의상,4563,visual-punk outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLVisualBlack.png,2040,510,Able Sisters,Available from Able Sisters shop only,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLVisualBlack.png,All Year,Cool,party; theatrical; work,Black,Overall,L
물고기 달걀 옷,12454,water-egg outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNEggfish0.png,NFS,1200,Crafting,,Purple,Beige,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNEggfish0.png,All Year,Active,fairy tale; party; theatrical,None,Rib,N
수박 옷,3287,watermelon dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNWatermelon.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNWatermelon.png,Summer,Cute,fairy tale; party; vacation,Red,A-line,N
순백 턱시도,12497,wedding tuxedo,https://acnhcdn.com/1.2.0/FtrIcon/TopsTexOnepieceOverallLJune0.png,12000,3000,Wedding Season,,White,Blue,Not for sale,No,1x1,https://acnhcdn.com/1.2.0/ClosetIcon/TopsTexOnepieceOverallLJune0.png,All Year,Elegant,fairy tale; formal; theatrical,NA,Overall,L
마법사 로브,4273,wizard's robe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRobeLWizard0.png,4000,1000,Able Sisters,Available from Able Sisters shop only,Blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRobeLWizard0.png,All Year,Gorgeous,fairy tale; party,Blue,Robe,L
마법사 로브,8691,wizard's robe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRobeLWizard1.png,4000,1000,Able Sisters,Available from Able Sisters shop only,Purple,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRobeLWizard1.png,All Year,Gorgeous,fairy tale; party,Purple,Robe,L
나무 달걀 옷,12452,wood-egg outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNEggforest0.png,NFS,1200,Crafting,,Orange,Brown,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNEggforest0.png,All Year,Active,fairy tale; party; theatrical,None,Rib,N
프로 레슬링 옷,3610,wrestler uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNWrestling0.png,1600,400,Able Sisters,Available from Able Sisters shop only,Red,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNWrestling0.png,All Year,Active,sporty; theatrical; work,Red,Overall,N
프로 레슬링 옷,8635,wrestler uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNWrestling1.png,1600,400,Able Sisters,Available from Able Sisters shop only,Blue,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNWrestling1.png,All Year,Active,sporty; theatrical; work,Blue,Overall,N
