Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Catalog,Primary Shape,Secondary Shape
striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder1.png,Orange,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-line,L
striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder2.png,Blue,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-line,L
striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder3.png,Yellow,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-line,L
striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder4.png,Red,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-line,L
striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder5.png,Gray,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-line,L
striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder6.png,Green,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-line,L
striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder7.png,Pink,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-line,L
striped halter dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNHalterneckstripe0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNHalterneckstripe0.png,Pink,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; comfy; vacation,For sale,A-line,N
striped halter dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNHalterneckstripe1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNHalterneckstripe1.png,Green,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; comfy; vacation,For sale,A-line,N
striped halter dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNHalterneckstripe2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNHalterneckstripe2.png,Orange,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; comfy; vacation,For sale,A-line,N
striped halter dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNHalterneckstripe3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNHalterneckstripe3.png,Light blue,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; comfy; vacation,For sale,A-line,N
striped maxi dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNStripe0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNStripe0.png,Red,No,1400,350,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; vacation,For sale,A-long,N
striped maxi dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNStripe1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNStripe1.png,Blue,No,1400,350,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; vacation,For sale,A-long,N
striped maxi dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNStripe2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNStripe2.png,Green,No,1400,350,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; vacation,For sale,A-long,N
striped maxi dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNStripe3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNStripe3.png,Orange,No,1400,350,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; vacation,For sale,A-long,N
stylish jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLAllinone0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLAllinone0.png,Black,No,2100,525,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; work,For sale,Salopette,L
stylish jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLAllinone1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLAllinone1.png,Gray,No,2100,525,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; work,For sale,Salopette,L
stylish jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLAllinone2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLAllinone2.png,Beige,No,2100,525,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; work,For sale,Salopette,L
stylish jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLAllinone3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLAllinone3.png,Avocado,No,2100,525,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; work,For sale,Salopette,L
stylish jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLAllinone4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLAllinone4.png,Pink,No,2100,525,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; work,For sale,Salopette,L
suit of lights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBull0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBull0.png,Black,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; theatrical; work,For sale,Overall,L
suit of lights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBull1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBull1.png,Red,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; theatrical; work,For sale,Overall,L
suit of lights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBull2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBull2.png,Blue,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; theatrical; work,For sale,Overall,L
suit of lights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBull3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBull3.png,Green,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; theatrical; work,For sale,Overall,L
suit of lights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBull4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBull4.png,Pink,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; theatrical; work,For sale,Overall,L
suit with stand-up collar,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHighcollar0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHighcollar0.png,Black,No,1800,450,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; formal; work,For sale,Overall,L
suit with stand-up collar,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHighcollar1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHighcollar1.png,Avocado,No,1800,450,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; formal; work,For sale,Overall,L
suit with stand-up collar,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHighcollar2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHighcollar2.png,White,No,1800,450,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; formal; work,For sale,Overall,L
suit with stand-up collar,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHighcollar3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHighcollar3.png,Beige,No,1800,450,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; formal; work,For sale,Overall,L
sunflower dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNSunflower0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNSunflower0.png,White,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,everyday; fairy tale; vacation,For sale,Balloon,N
sunflower dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNSunflower1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNSunflower1.png,Orange,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,everyday; fairy tale; vacation,For sale,Balloon,N
sunflower dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNSunflower2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNSunflower2.png,Navy blue,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,everyday; fairy tale; vacation,For sale,Balloon,N
superhero uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSuper0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSuper0.png,Blue,No,3640,910,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,theatrical; work,For sale,Overall,L
superhero uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSuper1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSuper1.png,Red,No,3640,910,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,theatrical; work,For sale,Overall,L
superhero uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSuper2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSuper2.png,Black,No,3640,910,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,theatrical; work,For sale,Overall,L
superhero uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSuper3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSuper3.png,Green,No,3640,910,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,theatrical; work,For sale,Overall,L
suspender outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSuspenders0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSuspenders0.png,Blue,No,1900,475,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; formal; party,For sale,Overall,L
suspender outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSuspenders1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSuspenders1.png,Gray,No,1900,475,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; formal; party,For sale,Overall,L
suspender outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSuspenders2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSuspenders2.png,Pink,No,1900,475,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; formal; party,For sale,Overall,L
suspender outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSuspenders3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSuspenders3.png,Black,No,1900,475,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; formal; party,For sale,Overall,L
suspender outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSuspenders4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSuspenders4.png,Light green,No,1900,475,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; formal; party,For sale,Overall,L
sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLKnit0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLKnit0.png,Olive,No,1470,367,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; comfy,For sale,Rib,L
sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLKnit1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLKnit1.png,Beige,No,1470,367,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; comfy,For sale,Rib,L
sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLKnit2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLKnit2.png,Dark brown,No,1470,367,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; comfy,For sale,Rib,L
sweet dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHAngel0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHAngel0.png,White,No,2700,675,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,fairy tale; party; theatrical,For sale,Balloon,H
sweet dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHAngel1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHAngel1.png,Purple,No,2700,675,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,fairy tale; party; theatrical,For sale,Balloon,H
sweetheart dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLBustier0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLBustier0.png,Navy blue,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-long,L
sweetheart dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLBustier1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLBustier1.png,Peacock blue,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-long,L
sweetheart dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLBustier2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLBustier2.png,Beige,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-long,L
sweetheart dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLBustier3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLBustier3.png,Greige,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-long,L
sweetheart dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLBustier4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLBustier4.png,Moss green,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-long,L
tango dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNTango0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNTango0.png,Red,No,2600,650,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Box,N
tango dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNTango1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNTango1.png,Black,No,2600,650,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Box,N
tango dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNTango2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNTango2.png,Pink,No,2600,650,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Box,N
tango dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNTango3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNTango3.png,Blue,No,2600,650,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Box,N
tango dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNTango4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNTango4.png,Purple,No,2600,650,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Box,N
tango dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNTango5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNTango5.png,Green,No,2600,650,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Box,N
tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts0.png,Black,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,Box,H
tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts1.png,Beige,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,Box,H
tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts2.png,Navy blue,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,Box,H
tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts3.png,White,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,Box,H
tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts4.png,Olive,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,Box,H
tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts5.png,Red,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,Box,H
tiger-face tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTiger0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTiger0.png,Black,No,1200,300,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Gorgeous,everyday; goth; comfy,For sale,Box,H
