Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Body Customize,Pattern Customize,Outdoor
1861,stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_3.png,NFS,630,Crafting,,Colorful,Colorful,Not for sale,Yes,1x1,0_3,NA,NA,Sports,Covers,2,garage,child's room,None,None,No,Yes,No
1861,stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_4.png,NFS,630,Crafting,,Colorful,Colorful,Not for sale,Yes,1x1,0_4,NA,NA,Comics,Covers,2,garage,child's room,None,None,No,Yes,No
1861,stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_5.png,NFS,630,Crafting,,Colorful,Pink,Not for sale,Yes,1x1,0_5,NA,NA,Kids,Covers,2,garage,child's room,None,None,No,Yes,No
1861,stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_6.png,NFS,630,Crafting,,Colorful,Colorful,Not for sale,Yes,1x1,0_6,NA,NA,Weekly news,Covers,2,garage,child's room,None,None,No,Yes,No
4019,stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_0_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,Black,For sale,No,1x1,0_0,Gray,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
4019,stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_1_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,Black,For sale,No,1x1,1_0,Red,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
4019,stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_2_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,Black,For sale,No,1x1,2_0,Pink,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
4019,stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_3_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,Black,For sale,No,1x1,3_0,Light blue,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
4019,stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_4_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Yellow,Black,For sale,No,1x1,4_0,Yellow,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
4019,stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_5_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Black,For sale,No,1x1,5_0,Black,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
7253,star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_0_0.png,NFS,2250,Crafting,,Yellow,Yellow,Not for sale,Yes,1x1,0_0,Yellow,Color,NA,NA,3,space,fancy,stars,None,Yes,No,No
7253,star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_1_0.png,NFS,2250,Crafting,,Green,Green,Not for sale,Yes,1x1,1_0,Green,Color,NA,NA,3,space,fancy,stars,None,Yes,No,No
7253,star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_2_0.png,NFS,2250,Crafting,,Light blue,Light blue,Not for sale,Yes,1x1,2_0,Blue,Color,NA,NA,3,space,fancy,stars,None,Yes,No,No
7253,star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_3_0.png,NFS,2250,Crafting,,Purple,Purple,Not for sale,Yes,1x1,3_0,Purple,Color,NA,NA,3,space,fancy,stars,None,Yes,No,No
7253,star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_4_0.png,NFS,2250,Crafting,,Pink,Pink,Not for sale,Yes,1x1,4_0,Pink,Color,NA,NA,3,space,fancy,stars,None,Yes,No,No
7253,star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_5_0.png,NFS,2250,Crafting,,Orange,Orange,Not for sale,Yes,1x1,5_0,Orange,Color,NA,NA,3,space,fancy,stars,None,Yes,No,No
7253,star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_6_0.png,NFS,2250,Crafting,,White,White,Not for sale,Yes,1x1,6_0,White,Color,NA,NA,3,space,fancy,stars,None,Yes,No,No
3344,steamer-basket set,https://acnhcdn.com/latest/FtrIcon/FtrBasketsteamer.png,NFS,2400,Crafting,,Beige,Beige,Not for sale,Yes,1x1,NA,NA,NA,NA,NA,NA,zen-style,shop,None,None,No,No,No
7069,stinkbug model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKamemushiToy.png,NFS,360,Flick,Trade 3 insects to receive a model in the mail the next day,Green,Green,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
8297,stovetop espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspressomaker_Remake_0_0.png,1700,425,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,Black,For sale,No,1x1,0_0,Silver,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
8297,stovetop espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspressomaker_Remake_1_0.png,1700,425,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Gray,For sale,No,1x1,1_0,Black,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
8297,stovetop espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspressomaker_Remake_2_0.png,1700,425,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,Black,For sale,No,1x1,2_0,Red,NA,NA,NA,NA,kitchen,shop,None,None,No,No,No
6960,stringfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishItouToy.png,NFS,45000,C.J.,Trade 3 fish to receive a model in the mail the next day,Brown,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
3442,sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_0_0.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,Orange,For sale,No,1x1,0_0,Natural,NA,NA,NA,NA,living room,None,None,None,No,No,No
3442,sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_1_0.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Orange,Brown,For sale,No,1x1,1_0,Brown,NA,NA,NA,NA,living room,None,None,None,No,No,No
3442,sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_2_0.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Brown,Orange,For sale,No,1x1,2_0,Dark brown,NA,NA,NA,NA,living room,None,None,None,No,No,No
3442,sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_3_0.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Red,For sale,No,1x1,3_0,White,NA,NA,NA,NA,living room,None,None,None,No,No,No
3442,sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_4_0.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Blue,White,For sale,No,1x1,4_0,Navy blue,NA,NA,NA,NA,living room,None,None,None,No,No,No
3442,sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_5_0.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Black,For sale,No,1x1,5_0,Black,NA,NA,NA,NA,living room,None,None,None,No,No,No
7023,sturgeon model,https://acnhcdn.com/latest/FtrIcon/FtrFishTyouzameToy.png,NFS,30000,C.J.,Trade 3 fish to receive a model in the mail the next day,Black,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
132,succulent plant,https://acnhcdn.com/latest/FtrIcon/FtrPlantSucculents.png,NFS,220,Crafting,,Colorful,Gray,Not for sale,Yes,1x1,NA,NA,NA,NA,NA,NA,living room,None,None,None,No,No,No
6979,suckerfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishKobanzameToy.png,NFS,4500,C.J.,Trade 3 fish to receive a model in the mail the next day,Black,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
6988,surgeonfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishNanyouhagiToy.png,NFS,3000,C.J.,Trade 3 fish to receive a model in the mail the next day,Blue,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
6936,sweetfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishAyuToy.png,NFS,2700,C.J.,Trade 3 fish to receive a model in the mail the next day,Green,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
4069,table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_0.png,1100,275,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,White,For sale,No,1x1,0_0,NA,NA,White,Lampshade,1,den,child's room,None,None,No,Yes,No
4069,table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_1.png,1100,275,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,Black,For sale,No,1x1,0_1,NA,NA,Black,Lampshade,1,den,child's room,None,None,No,Yes,No
4069,table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_2.png,1100,275,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,Red,For sale,No,1x1,0_2,NA,NA,Red flowers,Lampshade,1,den,child's room,None,None,No,Yes,No
4069,table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_3.png,1100,275,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,Blue,For sale,No,1x1,0_3,NA,NA,Blue flowers,Lampshade,1,den,child's room,None,None,No,Yes,No
4069,table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_4.png,1100,275,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,Green,For sale,No,1x1,0_4,NA,NA,Green flowers,Lampshade,1,den,child's room,None,None,No,Yes,No
4069,table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_5.png,1100,275,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,Yellow,For sale,No,1x1,0_5,NA,NA,Yellow flowers,Lampshade,1,den,child's room,None,None,No,Yes,No
4069,table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_6.png,1100,275,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Beige,Pink,For sale,No,1x1,0_6,NA,NA,Pink flowers,Lampshade,1,den,child's room,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_0_0.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",White,Beige,For sale,No,1x1,0_0,White,NA,White,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_0_1.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",White,Blue,For sale,No,1x1,0_1,White,NA,Navy blue,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_0_2.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",White,Pink,For sale,No,1x1,0_2,White,NA,Pink,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_0_3.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",White,Yellow,For sale,No,1x1,0_3,White,NA,Orange,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_0_4.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",White,Green,For sale,No,1x1,0_4,White,NA,Green,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_0.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Pink,Beige,For sale,No,1x1,1_0,Pink,NA,White,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_1.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Pink,Blue,For sale,No,1x1,1_1,Pink,NA,Navy blue,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_2.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Pink,Pink,For sale,No,1x1,1_2,Pink,NA,Pink,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_3.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Pink,Yellow,For sale,No,1x1,1_3,Pink,NA,Orange,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_4.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Pink,Green,For sale,No,1x1,1_4,Pink,NA,Green,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_2_0.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Yellow,Beige,For sale,No,1x1,2_0,Yellow,NA,White,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_2_1.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Yellow,Blue,For sale,No,1x1,2_1,Yellow,NA,Navy blue,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_2_2.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Yellow,Pink,For sale,No,1x1,2_2,Yellow,NA,Pink,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_2_3.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Yellow,Yellow,For sale,No,1x1,2_3,Yellow,NA,Orange,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_2_4.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Yellow,Green,For sale,No,1x1,2_4,Yellow,NA,Green,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_3_0.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Light blue,Beige,For sale,No,1x1,3_0,Light blue,NA,White,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_3_1.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Light blue,Blue,For sale,No,1x1,3_1,Light blue,NA,Navy blue,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_3_2.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Light blue,Pink,For sale,No,1x1,3_2,Light blue,NA,Pink,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_3_3.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Light blue,Yellow,For sale,No,1x1,3_3,Light blue,NA,Orange,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_3_4.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Light blue,Green,For sale,No,1x1,3_4,Light blue,NA,Green,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_4_0.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Black,Beige,For sale,No,1x1,4_0,Black,NA,White,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_4_1.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Black,Blue,For sale,No,1x1,4_1,Black,NA,Navy blue,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_4_2.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Black,Pink,For sale,No,1x1,4_2,Black,NA,Pink,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_4_3.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Black,Yellow,For sale,No,1x1,4_3,Black,NA,Orange,Placemat,1,shop,expensive,None,None,No,Yes,No
4068,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_4_4.png,720,180,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Black,Green,For sale,No,1x1,4_4,Black,NA,Green,Placemat,1,shop,expensive,None,None,No,Yes,No
4067,tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_0_0.png,NFS,930,Crafting,,Green,Colorful,Not for sale,Yes,1x1,0_0,Colorful,Design,NA,NA,2,party,fancy,festive,None,Yes,No,No
4067,tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_1_0.png,NFS,930,Crafting,,Green,Blue,Not for sale,Yes,1x1,1_0,Blue,Design,NA,NA,2,party,fancy,festive,None,Yes,No,No
4067,tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_2_0.png,NFS,930,Crafting,,Green,Red,Not for sale,Yes,1x1,2_0,Red,Design,NA,NA,2,party,fancy,festive,None,Yes,No,No
4067,tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_3_0.png,NFS,930,Crafting,,Pink,White,Not for sale,Yes,1x1,3_0,Pink,Design,NA,NA,2,party,fancy,festive,None,Yes,No,No
4067,tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_4_0.png,NFS,930,Crafting,,Green,Yellow,Not for sale,Yes,1x1,4_0,Gold,Design,NA,NA,2,party,fancy,festive,None,Yes,No,No
4067,tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_5_0.png,NFS,930,Crafting,,White,Yellow,Not for sale,Yes,1x1,5_0,White,Design,NA,NA,2,party,fancy,festive,None,Yes,No,No
7001,tadpole model,https://acnhcdn.com/latest/FtrIcon/FtrFishOtamajakusiToy.png,NFS,300,C.J.,Trade 3 fish to receive a model in the mail the next day,Black,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
787,tape deck,https://acnhcdn.com/latest/FtrIcon/FtrRadicase_Remake_0_0.png,2900,725,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,Blue,For sale,No,1x1,0_0,Silver,NA,NA,NA,NA,living room,None,None,None,No,No,Yes
787,tape deck,https://acnhcdn.com/latest/FtrIcon/FtrRadicase_Remake_1_0.png,2900,725,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Orange,Black,For sale,No,1x1,1_0,Orange,NA,NA,NA,NA,living room,None,None,None,No,No,Yes
787,tape deck,https://acnhcdn.com/latest/FtrIcon/FtrRadicase_Remake_2_0.png,2900,725,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Black,For sale,No,1x1,2_0,White,NA,NA,NA,NA,living room,None,None,None,No,No,Yes
787,tape deck,https://acnhcdn.com/latest/FtrIcon/FtrRadicase_Remake_3_0.png,2900,725,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Gray,For sale,No,1x1,3_0,Black,NA,NA,NA,NA,living room,None,None,None,No,No,Yes
7101,tarantula model,https://acnhcdn.com/latest/FtrIcon/FtrInsectTaranchuraToy.png,NFS,24000,Flick,Trade 3 insects to receive a model in the mail the next day,Brown,Brown,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No,No
3467,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_0_0.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Yellow,For sale,No,1x1,0_0,Green,NA,Yellow,Mat,1,kitchen,shop,None,None,No,Yes,No
3467,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_0_1.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Blue,For sale,No,1x1,0_1,Green,NA,Blue,Mat,1,kitchen,shop,None,None,No,Yes,No
3467,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_0_2.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Red,For sale,No,1x1,0_2,Green,NA,Red,Mat,1,kitchen,shop,None,None,No,Yes,No
3467,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_0_3.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Gray,For sale,No,1x1,0_3,Green,NA,Gray,Mat,1,kitchen,shop,None,None,No,Yes,No
3467,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_1_0.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Blue,Yellow,For sale,No,1x1,1_0,Blue,NA,Yellow,Mat,1,kitchen,shop,None,None,No,Yes,No
3467,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_1_1.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Blue,Blue,For sale,No,1x1,1_1,Blue,NA,Blue,Mat,1,kitchen,shop,None,None,No,Yes,No
3467,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_1_2.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Blue,Red,For sale,No,1x1,1_2,Blue,NA,Red,Mat,1,kitchen,shop,None,None,No,Yes,No
3467,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_1_3.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Blue,Gray,For sale,No,1x1,1_3,Blue,NA,Gray,Mat,1,kitchen,shop,None,None,No,Yes,No
3467,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_2_0.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,Yellow,For sale,No,1x1,2_0,Red,NA,Yellow,Mat,1,kitchen,shop,None,None,No,Yes,No
3467,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_2_1.png,1000,250,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,Blue,For sale,No,1x1,2_1,Red,NA,Blue,Mat,1,kitchen,shop,None,None,No,Yes,No
