Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Catalog,Internal ID
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat5.png,Yellow,No,1100,275,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,comfy; sporty,For sale,11369
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat6.png,Red,No,1100,275,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,comfy; sporty,For sale,11370
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat7.png,Purple,No,1100,275,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,comfy; sporty,For sale,11371
tie-dye skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye0.png,Red,No,1260,315,Red,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,comfy; vacation,For sale,5826
tie-dye skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye1.png,Blue,No,1260,315,Blue,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,comfy; vacation,For sale,8749
tie-dye skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye2.png,Green,No,1260,315,Green,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,comfy; vacation,For sale,8750
tie-dye skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye3.png,Purple,No,1260,315,Purple,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,comfy; vacation,For sale,8751
tie-dye skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye4.png,Orange,No,1260,315,Orange,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,comfy; vacation,For sale,8752
tiered skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered0.png,Purple,No,1200,300,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; fairy tale; comfy; vacation,For sale,4502
tiered skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered1.png,Mint,No,1200,300,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; fairy tale; comfy; vacation,For sale,8717
tiered skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered2.png,Avocado,No,1200,300,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; fairy tale; comfy; vacation,For sale,8718
tiered skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered3.png,Yellow,No,1200,300,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; fairy tale; comfy; vacation,For sale,8719
tiered skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered4.png,Blue,No,1200,300,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; fairy tale; comfy; vacation,For sale,8720
torn pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTeared0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTeared0.png,Brown,No,NFS,10,Brown,Brown,1x1,Recycle bin,,All Year,Simple,goth,Not for sale,5701
torn pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTeared1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTeared1.png,Black,No,NFS,10,Black,Black,1x1,Recycle bin,,All Year,Simple,goth,Not for sale,9281
torn pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTeared2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTeared2.png,Gray,No,NFS,10,Gray,Gray,1x1,Recycle bin,,All Year,Simple,goth,Not for sale,9282
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey0.png,Navy blue,No,770,192,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale,3335
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey1.png,Gray,No,770,192,Gray,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale,11284
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey2.png,White,No,770,192,White,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale,11285
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey3.png,Red,No,770,192,Orange,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale,11286
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey4.png,Light blue,No,770,192,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale,11287
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey5.png,Green,No,770,192,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale,11288
track pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey6.png,Blue,No,770,192,Blue,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale,11289
traditional monpe pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe0.png,Dark blue,No,1040,260,Blue,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,outdoorsy; work,For sale,5412
traditional monpe pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe1.png,Blue,No,1040,260,Blue,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,outdoorsy; work,For sale,9169
traditional monpe pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe2.png,Golden yellow,No,1040,260,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,outdoorsy; work,For sale,9170
traditional monpe pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe3.png,Dark red,No,1040,260,Red,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,outdoorsy; work,For sale,9171
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko0.png,Red,No,560,140,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,comfy; vacation,For sale,5460
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko1.png,Yellow-green,No,560,140,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,comfy; vacation,For sale,9172
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko2.png,Golden yellow,No,560,140,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,comfy; vacation,For sale,9173
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko3.png,Purple,No,560,140,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,comfy; vacation,For sale,9174
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko4.png,Aqua,No,560,140,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,comfy; vacation,For sale,9175
traditional suteteko pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko5.png,Blue,No,560,140,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,comfy; vacation,For sale,9176
tweed frilly skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill0.png,Brown,No,1560,390,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; formal,For sale,4428
tweed frilly skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill1.png,Gray,No,1560,390,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; formal,For sale,8908
tweed frilly skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill2.png,Pink,No,1560,390,Pink,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; formal,For sale,8909
tweed frilly skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill3.png,Blue,No,1560,390,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; formal,For sale,8910
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed0.png,Brown,No,1300,325,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; formal,For sale,3708
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed1.png,Blue,No,1300,325,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; formal,For sale,11386
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed2.png,Beige,No,1300,325,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; formal,For sale,11387
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed3.png,Berry red,No,1300,325,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; formal,For sale,11388
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed4.png,Green,No,1300,325,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; formal,For sale,11389
tweed pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed5.png,Pink,No,1300,325,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; formal,For sale,11390
tweed skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweed0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweed0.png,Yellow,No,1300,325,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday,For sale,3297
tweed skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweed1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweed1.png,Pink,No,1300,325,Pink,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday,For sale,11666
tweed skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweed2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweed2.png,Blue,No,1300,325,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday,For sale,11667
two-tone pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalTwotoneBlue.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalTwotoneBlue.png,Blue,No,880,220,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday,For sale,4185
two-tone pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalTwotoneMonochrome.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalTwotoneMonochrome.png,Monotone,No,880,220,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,3317
two-tone pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalTwotoneRed.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalTwotoneRed.png,Red,No,880,220,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,4184
two-tone pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalTwotoneYellow.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalTwotoneYellow.png,Yellow,No,880,220,Yellow,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,4183
upcycled skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineShabby0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineShabby0.png,Beige,No,1320,330,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; fairy tale; party,For sale,5449
upcycled skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineShabby1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineShabby1.png,Pink,No,1320,330,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; fairy tale; party,For sale,8918
upcycled skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineShabby2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineShabby2.png,Mint,No,1320,330,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; fairy tale; party,For sale,8919
vibrant shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfEthnic0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfEthnic0.png,Orange,No,980,245,Orange,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; vacation,For sale,4487
vibrant shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfEthnic1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfEthnic1.png,Avocado,No,980,245,Green,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; vacation,For sale,9099
vibrant shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfEthnic2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfEthnic2.png,Pink,No,980,245,Pink,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; vacation,For sale,9100
vibrant shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfEthnic3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfEthnic3.png,Blue,No,980,245,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; vacation,For sale,9101
vibrant shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfEthnic4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfEthnic4.png,Black,No,980,245,Black,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; vacation,For sale,9102
western pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCowboyBrown.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCowboyBrown.png,Brown,No,1540,385,Brown,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,outdoorsy; work,For sale,3463
wide chino pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideChino0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideChino0.png,Brown,No,1100,275,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy,For sale,5285
wide chino pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideChino1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideChino1.png,Beige,No,1100,275,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy,For sale,11150
