Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Size,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Catalog,Variant ID,Internal ID
studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,2100,525,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,concert,None,None,Yes,Lamp,For sale,3_0,7189
studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_4_0.png,Pink,NA,NA,NA,No,No,No,NA,2100,525,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,concert,None,None,Yes,Lamp,For sale,4_0,7189
studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_5_0.png,Purple,NA,NA,NA,No,No,No,NA,2100,525,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,concert,None,None,Yes,Lamp,For sale,5_0,7189
studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_6_0.png,Blue,NA,NA,NA,No,No,No,NA,2100,525,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,concert,None,None,Yes,Lamp,For sale,6_0,7189
studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_7_0.png,Green,NA,NA,NA,No,No,No,NA,2100,525,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,concert,None,None,Yes,Lamp,For sale,7_0,7189
surfboard,https://acnhcdn.com/latest/FtrIcon/FtrSurfboard_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,Season sale item,ocean,None,None,None,No,Seaside,For sale,0_0,7868
surfboard,https://acnhcdn.com/latest/FtrIcon/FtrSurfboard_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,Season sale item,ocean,None,None,None,No,Seaside,For sale,1_0,7868
surfboard,https://acnhcdn.com/latest/FtrIcon/FtrSurfboard_Remake_2_0.png,Hibiscus flowers,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,Season sale item,ocean,None,None,None,No,Seaside,For sale,2_0,7868
surfboard,https://acnhcdn.com/latest/FtrIcon/FtrSurfboard_Remake_3_0.png,Cool,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,Season sale item,ocean,None,None,None,No,Seaside,For sale,3_0,7868
surfboard,https://acnhcdn.com/latest/FtrIcon/FtrSurfboard_Remake_4_0.png,Stripes,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,Season sale item,ocean,None,None,None,No,Seaside,For sale,4_0,7868
surfboard,https://acnhcdn.com/latest/FtrIcon/FtrSurfboard_Remake_5_0.png,Brown,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,Season sale item,ocean,None,None,None,No,Seaside,For sale,5_0,7868
swinging bench,https://acnhcdn.com/latest/FtrIcon/FtrSwingWood_Remake_0_0.png,Light wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,1440,2x1,Crafting,,garden,None,None,None,Yes,Sofa,Not for sale,0_0,1170
swinging bench,https://acnhcdn.com/latest/FtrIcon/FtrSwingWood_Remake_1_0.png,Natural wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,1440,2x1,Crafting,,garden,None,None,None,Yes,Sofa,Not for sale,1_0,1170
swinging bench,https://acnhcdn.com/latest/FtrIcon/FtrSwingWood_Remake_2_0.png,White wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,1440,2x1,Crafting,,garden,None,None,None,Yes,Sofa,Not for sale,2_0,1170
swinging bench,https://acnhcdn.com/latest/FtrIcon/FtrSwingWood_Remake_3_0.png,Red wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,1440,2x1,Crafting,,garden,None,None,None,Yes,Sofa,Not for sale,3_0,1170
swinging bench,https://acnhcdn.com/latest/FtrIcon/FtrSwingWood_Remake_4_0.png,Dark wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,1440,2x1,Crafting,,garden,None,None,None,Yes,Sofa,Not for sale,4_0,1170
synthesizer,https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,66000,16500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale,0_0,1171
synthesizer,https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,66000,16500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale,1_0,1171
synthesizer,https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,66000,16500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale,2_0,1171
synthesizer,https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_3_0.png,Yellow,NA,NA,NA,No,No,No,NA,66000,16500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale,3_0,1171
synthesizer,https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_4_0.png,Silver,NA,NA,NA,No,No,No,NA,66000,16500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale,4_0,1171
synthesizer,https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_5_0.png,Brown,NA,NA,NA,No,No,No,NA,66000,16500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale,5_0,1171
system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_0_0.png,Off-white,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale,0_0,3616
system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale,1_0,3616
system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale,2_0,3616
system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_3_0.png,Yellow,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale,3_0,3616
system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_4_0.png,Black,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale,4_0,3616
system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_5_0.png,Brown,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale,5_0,3616
system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_6_0.png,Natural,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale,6_0,3616
system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_7_0.png,White,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale,7_0,3616
table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_0.png,NA,NA,White,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale,0_0,1779
table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_1.png,NA,NA,Brown,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale,0_1,1779
table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_2.png,NA,NA,Green,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale,0_2,1779
table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_3.png,NA,NA,Red,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale,0_3,1779
table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_4.png,NA,NA,Pink,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale,0_4,1779
table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_5.png,NA,NA,Yellow,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale,0_5,1779
table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_6.png,NA,NA,Light green,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale,0_6,1779
table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_7.png,NA,NA,Light blue,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale,0_7,1779
tall garden rock,https://acnhcdn.com/latest/FtrIcon/FtrGardenrockTall.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,9000,1x1,Crafting,,garden,None,None,None,No,Japanese Style,Not for sale,NA,730
tall lantern,https://acnhcdn.com/latest/FtrIcon/FtrStonelantern_Remake_0_0.png,Natural,Stone,NA,NA,Yes,Yes,No,4,NFS,2700,1x1,Crafting,,zen-style,None,None,None,Yes,Japanese Style,Not for sale,0_0,676
tall lantern,https://acnhcdn.com/latest/FtrIcon/FtrStonelantern_Remake_1_0.png,White,Stone,NA,NA,Yes,Yes,No,4,NFS,2700,1x1,Crafting,,zen-style,None,None,None,Yes,Japanese Style,Not for sale,1_0,676
tall lantern,https://acnhcdn.com/latest/FtrIcon/FtrStonelantern_Remake_2_0.png,Mossy,Stone,NA,NA,Yes,Yes,No,4,NFS,2700,1x1,Crafting,,zen-style,None,None,None,Yes,Japanese Style,Not for sale,2_0,676
tankless toilet,https://acnhcdn.com/latest/FtrIcon/FtrWCTankless_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,Toilet,For sale,0_0,2776
tankless toilet,https://acnhcdn.com/latest/FtrIcon/FtrWCTankless_Remake_1_0.png,Ivory,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,Toilet,For sale,1_0,2776
tankless toilet,https://acnhcdn.com/latest/FtrIcon/FtrWCTankless_Remake_2_0.png,Pink,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,Toilet,For sale,2_0,2776
tankless toilet,https://acnhcdn.com/latest/FtrIcon/FtrWCTankless_Remake_3_0.png,Light blue,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,Toilet,For sale,3_0,2776
tankless toilet,https://acnhcdn.com/latest/FtrIcon/FtrWCTankless_Remake_4_0.png,Black,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,Toilet,For sale,4_0,2776
tatami bed,https://acnhcdn.com/latest/FtrIcon/FtrTatamiBedS_Remake_0_0.png,Dark brown,NA,NA,NA,No,No,No,NA,2800,700,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,zen-style,None,None,None,Yes,Bed,For sale,0_0,7391
tatami bed,https://acnhcdn.com/latest/FtrIcon/FtrTatamiBedS_Remake_1_0.png,Natural,NA,NA,NA,No,No,No,NA,2800,700,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,zen-style,None,None,None,Yes,Bed,For sale,1_0,7391
tatami bed,https://acnhcdn.com/latest/FtrIcon/FtrTatamiBedS_Remake_2_0.png,Black,NA,NA,NA,No,No,No,NA,2800,700,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,zen-style,None,None,None,Yes,Bed,For sale,2_0,7391
tatami bed,https://acnhcdn.com/latest/FtrIcon/FtrTatamiBedS_Remake_3_0.png,Light brown,NA,NA,NA,No,No,No,NA,2800,700,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,zen-style,None,None,None,Yes,Bed,For sale,3_0,7391
Taurus bathtub,https://acnhcdn.com/latest/FtrIcon/FtrZodiacTaurus.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,12350,2x1,Crafting,,bathroom,expensive,stars,None,No,Bathtub,Not for sale,NA,5961
tea table,https://acnhcdn.com/latest/FtrIcon/FtrDiningtableJapan_Remake_0_0.png,Natural wood,Body color,NA,NA,Yes,Yes,No,2,NFS,1440,2x2,Crafting,,zen-style,living room,None,None,No,Desk,Not for sale,0_0,739
tea table,https://acnhcdn.com/latest/FtrIcon/FtrDiningtableJapan_Remake_1_0.png,Dark wood,Body color,NA,NA,Yes,Yes,No,2,NFS,1440,2x2,Crafting,,zen-style,living room,None,None,No,Desk,Not for sale,1_0,739
tea table,https://acnhcdn.com/latest/FtrIcon/FtrDiningtableJapan_Remake_2_0.png,Orange wood,Body color,NA,NA,Yes,Yes,No,2,NFS,1440,2x2,Crafting,,zen-style,living room,None,None,No,Desk,Not for sale,2_0,739
tea table,https://acnhcdn.com/latest/FtrIcon/FtrDiningtableJapan_Remake_3_0.png,Light wood,Body color,NA,NA,Yes,Yes,No,2,NFS,1440,2x2,Crafting,,zen-style,living room,None,None,No,Desk,Not for sale,3_0,739
tea table,https://acnhcdn.com/latest/FtrIcon/FtrDiningtableJapan_Remake_4_0.png,Red wood,Body color,NA,NA,Yes,Yes,No,2,NFS,1440,2x2,Crafting,,zen-style,living room,None,None,No,Desk,Not for sale,4_0,739
teacup ride,https://acnhcdn.com/latest/FtrIcon/FtrTurncup_Remake_0_0.png,Colorful,NA,NA,NA,No,No,No,NA,NFS,25000,3x3,Nook Miles Shop,,facility,fancy,None,None,Yes,Playground,Not for sale,0_0,1507
teacup ride,https://acnhcdn.com/latest/FtrIcon/FtrTurncup_Remake_1_0.png,Gorgeous,NA,NA,NA,No,No,No,NA,NFS,25000,3x3,Nook Miles Shop,,facility,fancy,None,None,Yes,Playground,Not for sale,1_0,1507
teacup ride,https://acnhcdn.com/latest/FtrIcon/FtrTurncup_Remake_2_0.png,Pastel,NA,NA,NA,No,No,No,NA,NFS,25000,3x3,Nook Miles Shop,,facility,fancy,None,None,Yes,Playground,Not for sale,2_0,1507
teacup ride,https://acnhcdn.com/latest/FtrIcon/FtrTurncup_Remake_3_0.png,Cool,NA,NA,NA,No,No,No,NA,NFS,25000,3x3,Nook Miles Shop,,facility,fancy,None,None,Yes,Playground,Not for sale,3_0,1507
telescope,https://acnhcdn.com/latest/FtrIcon/FtrTelescope.png,NA,NA,NA,NA,No,No,No,NA,5600,1400,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,space,None,None,None,No,Space,For sale,NA,1186
tennis table,https://acnhcdn.com/latest/FtrIcon/FtrTakkyu.png,NA,NA,NA,NA,No,No,No,NA,44000,11000,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,school,None,None,No,Sports,For sale,NA,1181
termite mound,https://acnhcdn.com/latest/FtrIcon/FtrAnthill.png,NA,NA,NA,NA,No,No,No,NA,NFS,550,1x1,Bug-Off,,garden,facility,None,None,No,Ranch,Not for sale,NA,3415
three-tiered snowperson,https://acnhcdn.com/latest/FtrIcon/FtrSnowman_Remake_0_0.png,Blue,Knit-cap color,NA,NA,Yes,Yes,No,7,NFS,7420,1x1,Snowman,Reward for making a perfect snow-person,freezing cold,garden,frozen,None,No,Seasonal Decor,Not for sale,0_0,5337
three-tiered snowperson,https://acnhcdn.com/latest/FtrIcon/FtrSnowman_Remake_1_0.png,Pink,Knit-cap color,NA,NA,Yes,Yes,No,7,NFS,7420,1x1,Snowman,Reward for making a perfect snow-person,freezing cold,garden,frozen,None,No,Seasonal Decor,Not for sale,1_0,5337
three-tiered snowperson,https://acnhcdn.com/latest/FtrIcon/FtrSnowman_Remake_2_0.png,Light blue,Knit-cap color,NA,NA,Yes,Yes,No,7,NFS,7420,1x1,Snowman,Reward for making a perfect snow-person,freezing cold,garden,frozen,None,No,Seasonal Decor,Not for sale,2_0,5337
three-tiered snowperson,https://acnhcdn.com/latest/FtrIcon/FtrSnowman_Remake_3_0.png,Yellow,Knit-cap color,NA,NA,Yes,Yes,No,7,NFS,7420,1x1,Snowman,Reward for making a perfect snow-person,freezing cold,garden,frozen,None,No,Seasonal Decor,Not for sale,3_0,5337
throwback dino screen,https://acnhcdn.com/latest/FtrIcon/FtrBoyScreen.png,NA,NA,NA,NA,No,No,No,NA,3600,900,2x0.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,No,Screen,For sale,NA,4763
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,3800,950,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,Table,For sale,0_0,4760
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,3800,950,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,Table,For sale,1_0,4760
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_2_0.png,Green,NA,NA,NA,No,No,No,NA,3800,950,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,Table,For sale,2_0,4760
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_3_0.png,Black & orange,NA,NA,NA,No,No,No,NA,3800,950,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,Table,For sale,3_0,4760
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_4_0.png,Black & yellow,NA,NA,NA,No,No,No,NA,3800,950,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,Table,For sale,4_0,4760
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_5_0.png,White & blue,NA,NA,NA,No,No,No,NA,3800,950,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,Table,For sale,5_0,4760
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_6_0.png,White & red,NA,NA,NA,No,No,No,NA,3800,950,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,Table,For sale,6_0,4760
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_7_0.png,Baseball,NA,NA,NA,No,No,No,NA,3800,950,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,Table,For sale,7_0,4760
throwback mitt chair,https://acnhcdn.com/latest/FtrIcon/FtrBoyChairS_Remake_0_0.png,Camel,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fitness,throwback,None,Yes,Chair,For sale,0_0,4758
throwback mitt chair,https://acnhcdn.com/latest/FtrIcon/FtrBoyChairS_Remake_1_0.png,Brown,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fitness,throwback,None,Yes,Chair,For sale,1_0,4758
throwback mitt chair,https://acnhcdn.com/latest/FtrIcon/FtrBoyChairS_Remake_2_0.png,Red,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fitness,throwback,None,Yes,Chair,For sale,2_0,4758
throwback mitt chair,https://acnhcdn.com/latest/FtrIcon/FtrBoyChairS_Remake_3_0.png,Blue,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fitness,throwback,None,Yes,Chair,For sale,3_0,4758
throwback mitt chair,https://acnhcdn.com/latest/FtrIcon/FtrBoyChairS_Remake_4_0.png,Green,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fitness,throwback,None,Yes,Chair,For sale,4_0,4758
throwback mitt chair,https://acnhcdn.com/latest/FtrIcon/FtrBoyChairS_Remake_5_0.png,White,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fitness,throwback,None,Yes,Chair,For sale,5_0,4758
throwback race-car bed,https://acnhcdn.com/latest/FtrIcon/FtrBoyBedS_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,3800,950,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,Bed,For sale,0_0,4759
throwback race-car bed,https://acnhcdn.com/latest/FtrIcon/FtrBoyBedS_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,3800,950,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,Bed,For sale,1_0,4759
throwback race-car bed,https://acnhcdn.com/latest/FtrIcon/FtrBoyBedS_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,3800,950,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,Bed,For sale,2_0,4759
throwback race-car bed,https://acnhcdn.com/latest/FtrIcon/FtrBoyBedS_Remake_3_0.png,Pink,NA,NA,NA,No,No,No,NA,3800,950,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,Bed,For sale,3_0,4759
throwback race-car bed,https://acnhcdn.com/latest/FtrIcon/FtrBoyBedS_Remake_4_0.png,Green,NA,NA,NA,No,No,No,NA,3800,950,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,Bed,For sale,4_0,4759
