Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation
11369,three-quarter sweatpants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat5.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat5.png,All Year,Active,comfy; sporty,Yellow
11370,three-quarter sweatpants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat6.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat6.png,All Year,Active,comfy; sporty,Red
11371,three-quarter sweatpants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat7.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat7.png,All Year,Active,comfy; sporty,Purple
5826,tie-dye skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye0.png,1260,315,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye0.png,Summer,Active,comfy; vacation,Red
8749,tie-dye skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye1.png,1260,315,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye1.png,Summer,Active,comfy; vacation,Blue
8750,tie-dye skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye2.png,1260,315,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye2.png,Summer,Active,comfy; vacation,Green
8751,tie-dye skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye3.png,1260,315,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye3.png,Summer,Active,comfy; vacation,Purple
8752,tie-dye skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiedye4.png,1260,315,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiedye4.png,Summer,Active,comfy; vacation,Orange
4502,tiered skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered0.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered0.png,All Year,Simple,everyday; fairy tale; comfy; vacation,Purple
8717,tiered skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered1.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered1.png,All Year,Simple,everyday; fairy tale; comfy; vacation,Mint
8718,tiered skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered2.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered2.png,All Year,Simple,everyday; fairy tale; comfy; vacation,Avocado
8719,tiered skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered3.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered3.png,All Year,Simple,everyday; fairy tale; comfy; vacation,Yellow
8720,tiered skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongTiered4.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongTiered4.png,All Year,Simple,everyday; fairy tale; comfy; vacation,Blue
5701,torn pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTeared0.png,NFS,10,Recycle bin,,Brown,Brown,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTeared0.png,All Year,Simple,goth,Brown
9281,torn pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTeared1.png,NFS,10,Recycle bin,,Black,Black,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTeared1.png,All Year,Simple,goth,Black
9282,torn pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTeared2.png,NFS,10,Recycle bin,,Gray,Gray,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTeared2.png,All Year,Simple,goth,Gray
3335,track pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey0.png,770,192,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey0.png,All Year,Active,outdoorsy; sporty,Navy blue
11284,track pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey1.png,770,192,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey1.png,All Year,Active,outdoorsy; sporty,Gray
11285,track pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey2.png,770,192,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey2.png,All Year,Active,outdoorsy; sporty,White
11286,track pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey3.png,770,192,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey3.png,All Year,Active,outdoorsy; sporty,Red
11287,track pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey4.png,770,192,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey4.png,All Year,Active,outdoorsy; sporty,Light blue
11288,track pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey5.png,770,192,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey5.png,All Year,Active,outdoorsy; sporty,Green
11289,track pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSportsjersey6.png,770,192,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSportsjersey6.png,All Year,Active,outdoorsy; sporty,Blue
5412,traditional monpe pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe0.png,1040,260,Able Sisters,Available from Able Sisters shop only,Blue,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe0.png,All Year,Simple,outdoorsy; work,Dark blue
9169,traditional monpe pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe1.png,1040,260,Able Sisters,Available from Able Sisters shop only,Blue,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe1.png,All Year,Simple,outdoorsy; work,Blue
9170,traditional monpe pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe2.png,1040,260,Able Sisters,Available from Able Sisters shop only,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe2.png,All Year,Simple,outdoorsy; work,Golden yellow
9171,traditional monpe pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalMonpe3.png,1040,260,Able Sisters,Available from Able Sisters shop only,Red,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalMonpe3.png,All Year,Simple,outdoorsy; work,Dark red
5460,traditional suteteko pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko0.png,560,140,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko0.png,All Year,Simple,comfy; vacation,Red
9172,traditional suteteko pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko1.png,560,140,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko1.png,All Year,Simple,comfy; vacation,Yellow-green
9173,traditional suteteko pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko2.png,560,140,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko2.png,All Year,Simple,comfy; vacation,Golden yellow
9174,traditional suteteko pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko3.png,560,140,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko3.png,All Year,Simple,comfy; vacation,Purple
9175,traditional suteteko pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko4.png,560,140,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko4.png,All Year,Simple,comfy; vacation,Aqua
9176,traditional suteteko pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSuteteko5.png,560,140,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSuteteko5.png,All Year,Simple,comfy; vacation,Blue
4428,tweed frilly skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill0.png,1560,390,Able Sisters,Available from Able Sisters shop only,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill0.png,All Year,Cute,everyday; fairy tale; formal,Brown
8908,tweed frilly skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill1.png,1560,390,Able Sisters,Available from Able Sisters shop only,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill1.png,All Year,Cute,everyday; fairy tale; formal,Gray
8909,tweed frilly skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill2.png,1560,390,Able Sisters,Available from Able Sisters shop only,Pink,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill2.png,All Year,Cute,everyday; fairy tale; formal,Pink
8910,tweed frilly skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweedfrill3.png,1560,390,Able Sisters,Available from Able Sisters shop only,Light blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweedfrill3.png,All Year,Cute,everyday; fairy tale; formal,Blue
3708,tweed pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed0.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed0.png,All Year,Simple,everyday; formal,Brown
11386,tweed pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed1.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed1.png,All Year,Simple,everyday; formal,Blue
11387,tweed pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed2.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed2.png,All Year,Simple,everyday; formal,Beige
11388,tweed pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed3.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed3.png,All Year,Simple,everyday; formal,Berry red
11389,tweed pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed4.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed4.png,All Year,Simple,everyday; formal,Green
11390,tweed pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideTweed5.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideTweed5.png,All Year,Simple,everyday; formal,Pink
3297,tweed skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweed0.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweed0.png,All Year,Simple,everyday,Yellow
11666,tweed skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweed1.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweed1.png,All Year,Simple,everyday,Pink
11667,tweed skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTweed2.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTweed2.png,All Year,Simple,everyday,Blue
4185,two-tone pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalTwotoneBlue.png,880,220,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalTwotoneBlue.png,All Year,Active,everyday,Blue
3317,two-tone pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalTwotoneMonochrome.png,880,220,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalTwotoneMonochrome.png,All Year,Active,everyday; comfy,Monotone
4184,two-tone pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalTwotoneRed.png,880,220,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalTwotoneRed.png,All Year,Active,everyday; comfy,Red
4183,two-tone pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalTwotoneYellow.png,880,220,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalTwotoneYellow.png,All Year,Active,everyday; comfy,Yellow
5449,upcycled skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineShabby0.png,1320,330,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineShabby0.png,All Year,Simple,everyday; fairy tale; party,Beige
8918,upcycled skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineShabby1.png,1320,330,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineShabby1.png,All Year,Simple,everyday; fairy tale; party,Pink
8919,upcycled skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineShabby2.png,1320,330,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineShabby2.png,All Year,Simple,everyday; fairy tale; party,Mint
4487,vibrant shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfEthnic0.png,980,245,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfEthnic0.png,All Year,Active,outdoorsy; vacation,Orange
9099,vibrant shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfEthnic1.png,980,245,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfEthnic1.png,All Year,Active,outdoorsy; vacation,Avocado
9100,vibrant shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfEthnic2.png,980,245,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfEthnic2.png,All Year,Active,outdoorsy; vacation,Pink
9101,vibrant shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfEthnic3.png,980,245,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfEthnic3.png,All Year,Active,outdoorsy; vacation,Blue
9102,vibrant shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfEthnic4.png,980,245,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfEthnic4.png,All Year,Active,outdoorsy; vacation,Black
3463,western pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCowboyBrown.png,1540,385,Able Sisters,Available from Able Sisters shop only,Brown,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCowboyBrown.png,All Year,Active,outdoorsy; work,Brown
5285,wide chino pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideChino0.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideChino0.png,All Year,Simple,everyday; outdoorsy,Brown
11150,wide chino pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideChino1.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideChino1.png,All Year,Simple,everyday; outdoorsy,Beige
