nameKor,Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Size,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Catalog
배럴 오르간,street organ,https://acnhcdn.com/latest/FtrIcon/FtrStreetorgan_Remake_0_0.png,Natural,NA,NA,NA,No,No,No,NA,5000,1250,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fancy,None,None,Yes,Musical Instrument,For sale
배럴 오르간,street organ,https://acnhcdn.com/latest/FtrIcon/FtrStreetorgan_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,5000,1250,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fancy,None,None,Yes,Musical Instrument,For sale
배럴 오르간,street organ,https://acnhcdn.com/latest/FtrIcon/FtrStreetorgan_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,5000,1250,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fancy,None,None,Yes,Musical Instrument,For sale
배럴 오르간,street organ,https://acnhcdn.com/latest/FtrIcon/FtrStreetorgan_Remake_3_0.png,Dark brown,NA,NA,NA,No,No,No,NA,5000,1250,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fancy,None,None,Yes,Musical Instrument,For sale
스트리트 피아노,street piano,https://acnhcdn.com/latest/FtrIcon/FtrPianoStreet_Remake_0_0.png,Graffiti,Paint color,NA,NA,Yes,Yes,No,7,NFS,26755,2x1,Crafting,,concert,None,None,None,Yes,Musical Instrument,Not for sale
스트리트 피아노,street piano,https://acnhcdn.com/latest/FtrIcon/FtrPianoStreet_Remake_1_0.png,Cute,Paint color,NA,NA,Yes,Yes,No,7,NFS,26755,2x1,Crafting,,concert,None,None,None,Yes,Musical Instrument,Not for sale
가로등,streetlamp,https://acnhcdn.com/latest/FtrIcon/FtrStreetlamp_Remake_0_0.png,Green,NA,NA,NA,No,No,No,NA,NFS,5000,1x1,Nook Miles Shop,,garden,None,None,None,Yes,Lamp,Not for sale
가로등,streetlamp,https://acnhcdn.com/latest/FtrIcon/FtrStreetlamp_Remake_1_0.png,Brown,NA,NA,NA,No,No,No,NA,NFS,5000,1x1,Nook Miles Shop,,garden,None,None,None,Yes,Lamp,Not for sale
가로등,streetlamp,https://acnhcdn.com/latest/FtrIcon/FtrStreetlamp_Remake_2_0.png,White,NA,NA,NA,No,No,No,NA,NFS,5000,1x1,Nook Miles Shop,,garden,None,None,None,Yes,Lamp,Not for sale
가로등,streetlamp,https://acnhcdn.com/latest/FtrIcon/FtrStreetlamp_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,NFS,5000,1x1,Nook Miles Shop,,garden,None,None,None,Yes,Lamp,Not for sale
스포트라이트,studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,2100,525,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,concert,None,None,Yes,Lamp,For sale
스포트라이트,studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_1_0.png,Yellow,NA,NA,NA,No,No,No,NA,2100,525,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,concert,None,None,Yes,Lamp,For sale
스포트라이트,studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_2_0.png,Orange,NA,NA,NA,No,No,No,NA,2100,525,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,concert,None,None,Yes,Lamp,For sale
스포트라이트,studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,2100,525,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,concert,None,None,Yes,Lamp,For sale
스포트라이트,studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_4_0.png,Pink,NA,NA,NA,No,No,No,NA,2100,525,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,concert,None,None,Yes,Lamp,For sale
스포트라이트,studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_5_0.png,Purple,NA,NA,NA,No,No,No,NA,2100,525,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,concert,None,None,Yes,Lamp,For sale
스포트라이트,studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_6_0.png,Blue,NA,NA,NA,No,No,No,NA,2100,525,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,concert,None,None,Yes,Lamp,For sale
스포트라이트,studio spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpot_Remake_7_0.png,Green,NA,NA,NA,No,No,No,NA,2100,525,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,concert,None,None,Yes,Lamp,For sale
서핑 보드,surfboard,https://acnhcdn.com/latest/FtrIcon/FtrSurfboard_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,Season sale item,ocean,None,None,None,No,Seaside,For sale
서핑 보드,surfboard,https://acnhcdn.com/latest/FtrIcon/FtrSurfboard_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,Season sale item,ocean,None,None,None,No,Seaside,For sale
서핑 보드,surfboard,https://acnhcdn.com/latest/FtrIcon/FtrSurfboard_Remake_2_0.png,Hibiscus flowers,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,Season sale item,ocean,None,None,None,No,Seaside,For sale
서핑 보드,surfboard,https://acnhcdn.com/latest/FtrIcon/FtrSurfboard_Remake_3_0.png,Cool,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,Season sale item,ocean,None,None,None,No,Seaside,For sale
서핑 보드,surfboard,https://acnhcdn.com/latest/FtrIcon/FtrSurfboard_Remake_4_0.png,Stripes,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,Season sale item,ocean,None,None,None,No,Seaside,For sale
서핑 보드,surfboard,https://acnhcdn.com/latest/FtrIcon/FtrSurfboard_Remake_5_0.png,Brown,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,Season sale item,ocean,None,None,None,No,Seaside,For sale
벤치 그네,swinging bench,https://acnhcdn.com/latest/FtrIcon/FtrSwingWood_Remake_0_0.png,Light wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,1440,2x1,Crafting,,garden,None,None,None,Yes,Sofa,Not for sale
벤치 그네,swinging bench,https://acnhcdn.com/latest/FtrIcon/FtrSwingWood_Remake_1_0.png,Natural wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,1440,2x1,Crafting,,garden,None,None,None,Yes,Sofa,Not for sale
벤치 그네,swinging bench,https://acnhcdn.com/latest/FtrIcon/FtrSwingWood_Remake_2_0.png,White wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,1440,2x1,Crafting,,garden,None,None,None,Yes,Sofa,Not for sale
벤치 그네,swinging bench,https://acnhcdn.com/latest/FtrIcon/FtrSwingWood_Remake_3_0.png,Red wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,1440,2x1,Crafting,,garden,None,None,None,Yes,Sofa,Not for sale
벤치 그네,swinging bench,https://acnhcdn.com/latest/FtrIcon/FtrSwingWood_Remake_4_0.png,Dark wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,1440,2x1,Crafting,,garden,None,None,None,Yes,Sofa,Not for sale
신시사이저,synthesizer,https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,66000,16500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
신시사이저,synthesizer,https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,66000,16500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
신시사이저,synthesizer,https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,66000,16500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
신시사이저,synthesizer,https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_3_0.png,Yellow,NA,NA,NA,No,No,No,NA,66000,16500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
신시사이저,synthesizer,https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_4_0.png,Silver,NA,NA,NA,No,No,No,NA,66000,16500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
신시사이저,synthesizer,https://acnhcdn.com/latest/FtrIcon/FtrSynthesizer_Remake_5_0.png,Brown,NA,NA,NA,No,No,No,NA,66000,16500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",concert,None,None,None,Yes,Musical Instrument,For sale
시스템 키친,system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_0_0.png,Off-white,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale
시스템 키친,system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale
시스템 키친,system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale
시스템 키친,system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_3_0.png,Yellow,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale
시스템 키친,system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_4_0.png,Black,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale
시스템 키친,system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_5_0.png,Brown,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale
시스템 키친,system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_6_0.png,Natural,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale
시스템 키친,system kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenSystem_Remake_7_0.png,White,NA,NA,NA,No,No,No,NA,130000,32500,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,Kitchen,For sale
사각 테이블,table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_0.png,NA,NA,White,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale
사각 테이블,table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_1.png,NA,NA,Brown,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale
사각 테이블,table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_2.png,NA,NA,Green,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale
사각 테이블,table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_3.png,NA,NA,Red,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale
사각 테이블,table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_4.png,NA,NA,Pink,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale
사각 테이블,table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_5.png,NA,NA,Yellow,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale
사각 테이블,table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_6.png,NA,NA,Light green,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale
사각 테이블,table with cloth,https://acnhcdn.com/latest/FtrIcon/FtrTableCloth_Remake_0_7.png,NA,NA,Light blue,Tablecloth,No,No,Yes,2,5100,1275,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,party,None,None,No,Table,For sale
키가 큰 정원 돌,tall garden rock,https://acnhcdn.com/latest/FtrIcon/FtrGardenrockTall.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,9000,1x1,Crafting,,garden,None,None,None,No,Japanese Style,Not for sale
석등,tall lantern,https://acnhcdn.com/latest/FtrIcon/FtrStonelantern_Remake_0_0.png,Natural,Stone,NA,NA,Yes,Yes,No,4,NFS,2700,1x1,Crafting,,zen-style,None,None,None,Yes,Japanese Style,Not for sale
석등,tall lantern,https://acnhcdn.com/latest/FtrIcon/FtrStonelantern_Remake_1_0.png,White,Stone,NA,NA,Yes,Yes,No,4,NFS,2700,1x1,Crafting,,zen-style,None,None,None,Yes,Japanese Style,Not for sale
석등,tall lantern,https://acnhcdn.com/latest/FtrIcon/FtrStonelantern_Remake_2_0.png,Mossy,Stone,NA,NA,Yes,Yes,No,4,NFS,2700,1x1,Crafting,,zen-style,None,None,None,Yes,Japanese Style,Not for sale
일체형 변기,tankless toilet,https://acnhcdn.com/latest/FtrIcon/FtrWCTankless_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,Toilet,For sale
일체형 변기,tankless toilet,https://acnhcdn.com/latest/FtrIcon/FtrWCTankless_Remake_1_0.png,Ivory,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,Toilet,For sale
일체형 변기,tankless toilet,https://acnhcdn.com/latest/FtrIcon/FtrWCTankless_Remake_2_0.png,Pink,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,Toilet,For sale
일체형 변기,tankless toilet,https://acnhcdn.com/latest/FtrIcon/FtrWCTankless_Remake_3_0.png,Light blue,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,Toilet,For sale
일체형 변기,tankless toilet,https://acnhcdn.com/latest/FtrIcon/FtrWCTankless_Remake_4_0.png,Black,NA,NA,NA,No,No,No,NA,4100,1025,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,Toilet,For sale
돗자리 침대,tatami bed,https://acnhcdn.com/latest/FtrIcon/FtrTatamiBedS_Remake_0_0.png,Dark brown,NA,NA,NA,No,No,No,NA,2800,700,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,zen-style,None,None,None,Yes,Bed,For sale
돗자리 침대,tatami bed,https://acnhcdn.com/latest/FtrIcon/FtrTatamiBedS_Remake_1_0.png,Natural,NA,NA,NA,No,No,No,NA,2800,700,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,zen-style,None,None,None,Yes,Bed,For sale
돗자리 침대,tatami bed,https://acnhcdn.com/latest/FtrIcon/FtrTatamiBedS_Remake_2_0.png,Black,NA,NA,NA,No,No,No,NA,2800,700,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,zen-style,None,None,None,Yes,Bed,For sale
돗자리 침대,tatami bed,https://acnhcdn.com/latest/FtrIcon/FtrTatamiBedS_Remake_3_0.png,Light brown,NA,NA,NA,No,No,No,NA,2800,700,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,zen-style,None,None,None,Yes,Bed,For sale
황소자리 욕조,Taurus bathtub,https://acnhcdn.com/latest/FtrIcon/FtrZodiacTaurus.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,12350,2x1,Crafting,,bathroom,expensive,stars,None,No,Bathtub,Not for sale
낮은 밥상,tea table,https://acnhcdn.com/latest/FtrIcon/FtrDiningtableJapan_Remake_0_0.png,Natural wood,Body color,NA,NA,Yes,Yes,No,2,NFS,1440,2x2,Crafting,,zen-style,living room,None,None,No,Desk,Not for sale
낮은 밥상,tea table,https://acnhcdn.com/latest/FtrIcon/FtrDiningtableJapan_Remake_1_0.png,Dark wood,Body color,NA,NA,Yes,Yes,No,2,NFS,1440,2x2,Crafting,,zen-style,living room,None,None,No,Desk,Not for sale
낮은 밥상,tea table,https://acnhcdn.com/latest/FtrIcon/FtrDiningtableJapan_Remake_2_0.png,Orange wood,Body color,NA,NA,Yes,Yes,No,2,NFS,1440,2x2,Crafting,,zen-style,living room,None,None,No,Desk,Not for sale
낮은 밥상,tea table,https://acnhcdn.com/latest/FtrIcon/FtrDiningtableJapan_Remake_3_0.png,Light wood,Body color,NA,NA,Yes,Yes,No,2,NFS,1440,2x2,Crafting,,zen-style,living room,None,None,No,Desk,Not for sale
낮은 밥상,tea table,https://acnhcdn.com/latest/FtrIcon/FtrDiningtableJapan_Remake_4_0.png,Red wood,Body color,NA,NA,Yes,Yes,No,2,NFS,1440,2x2,Crafting,,zen-style,living room,None,None,No,Desk,Not for sale
빙글빙글 커피 잔,teacup ride,https://acnhcdn.com/latest/FtrIcon/FtrTurncup_Remake_0_0.png,Colorful,NA,NA,NA,No,No,No,NA,NFS,25000,3x3,Nook Miles Shop,,facility,fancy,None,None,Yes,Playground,Not for sale
빙글빙글 커피 잔,teacup ride,https://acnhcdn.com/latest/FtrIcon/FtrTurncup_Remake_1_0.png,Gorgeous,NA,NA,NA,No,No,No,NA,NFS,25000,3x3,Nook Miles Shop,,facility,fancy,None,None,Yes,Playground,Not for sale
빙글빙글 커피 잔,teacup ride,https://acnhcdn.com/latest/FtrIcon/FtrTurncup_Remake_2_0.png,Pastel,NA,NA,NA,No,No,No,NA,NFS,25000,3x3,Nook Miles Shop,,facility,fancy,None,None,Yes,Playground,Not for sale
빙글빙글 커피 잔,teacup ride,https://acnhcdn.com/latest/FtrIcon/FtrTurncup_Remake_3_0.png,Cool,NA,NA,NA,No,No,No,NA,NFS,25000,3x3,Nook Miles Shop,,facility,fancy,None,None,Yes,Playground,Not for sale
망원경,telescope,https://acnhcdn.com/latest/FtrIcon/FtrTelescope.png,NA,NA,NA,NA,No,No,No,NA,5600,1400,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,space,None,None,None,No,Space,For sale
탁구대,tennis table,https://acnhcdn.com/latest/FtrIcon/FtrTakkyu.png,NA,NA,NA,NA,No,No,No,NA,44000,11000,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,school,None,None,No,Sports,For sale
개미집,termite mound,https://acnhcdn.com/latest/FtrIcon/FtrAnthill.png,NA,NA,NA,NA,No,No,No,NA,NFS,550,1x1,Bug-Off,,garden,facility,None,None,No,Ranch,Not for sale
3단 눈사람,three-tiered snowperson,https://acnhcdn.com/latest/FtrIcon/FtrSnowman_Remake_0_0.png,Blue,Knit-cap color,NA,NA,Yes,Yes,No,7,NFS,7420,1x1,Snowman,Reward for making a perfect snow-person,freezing cold,garden,frozen,None,No,Seasonal Decor,Not for sale
3단 눈사람,three-tiered snowperson,https://acnhcdn.com/latest/FtrIcon/FtrSnowman_Remake_1_0.png,Pink,Knit-cap color,NA,NA,Yes,Yes,No,7,NFS,7420,1x1,Snowman,Reward for making a perfect snow-person,freezing cold,garden,frozen,None,No,Seasonal Decor,Not for sale
3단 눈사람,three-tiered snowperson,https://acnhcdn.com/latest/FtrIcon/FtrSnowman_Remake_2_0.png,Light blue,Knit-cap color,NA,NA,Yes,Yes,No,7,NFS,7420,1x1,Snowman,Reward for making a perfect snow-person,freezing cold,garden,frozen,None,No,Seasonal Decor,Not for sale
3단 눈사람,three-tiered snowperson,https://acnhcdn.com/latest/FtrIcon/FtrSnowman_Remake_3_0.png,Yellow,Knit-cap color,NA,NA,Yes,Yes,No,7,NFS,7420,1x1,Snowman,Reward for making a perfect snow-person,freezing cold,garden,frozen,None,No,Seasonal Decor,Not for sale
TOY 파티션,throwback dino screen,https://acnhcdn.com/latest/FtrIcon/FtrBoyScreen.png,NA,NA,NA,NA,No,No,No,NA,3600,900,2x0.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,No,Screen,For sale
TOY 테이블,throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,3800,950,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,Table,For sale
TOY 테이블,throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,3800,950,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,Table,For sale
TOY 테이블,throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_2_0.png,Green,NA,NA,NA,No,No,No,NA,3800,950,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,Table,For sale
TOY 테이블,throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_3_0.png,Black & orange,NA,NA,NA,No,No,No,NA,3800,950,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,Table,For sale
