nameKor,Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Catalog,Primary Shape,Secondary Shape
차이나 드레스,sleeveless silk dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLChina5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLChina5.png,Light blue,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal; party,For sale,B-long,
차이나 드레스,sleeveless silk dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLChina6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLChina6.png,Yellow,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal; party,For sale,B-long,
민소매 니트 원피스,sleeveless sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKnit0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKnit0.png,Gray,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,Rib,N
민소매 니트 원피스,sleeveless sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKnit1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKnit1.png,Black,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,Rib,N
민소매 니트 원피스,sleeveless sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKnit2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKnit2.png,White,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,Rib,N
민소매 니트 원피스,sleeveless sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKnit3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKnit3.png,Purple,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,Rib,N
민소매 니트 원피스,sleeveless sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKnit4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKnit4.png,Light blue,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,Rib,N
민소매 니트 원피스,sleeveless sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKnit5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKnit5.png,Lime,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,Rib,N
우주복,space suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSpaceWhite.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSpaceWhite.png,White,No,5000,1250,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,work,For sale,Overall,L
노움 옷,sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf0.png,Green,No,2500,625,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale,For sale,Overall,H
노움 옷,sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf1.png,Red,No,2500,625,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale,For sale,Overall,H
노움 옷,sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf2.png,Brown,No,2500,625,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale,For sale,Overall,H
노움 옷,sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf3.png,Blue,No,2500,625,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale,For sale,Overall,H
노움 옷,sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf4.png,Yellow,No,2500,625,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale,For sale,Overall,H
노움 옷,sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf5.png,Pink,No,2500,625,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale,For sale,Overall,H
노움 옷,sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf6.png,Mint,No,2500,625,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale,For sale,Overall,H
슈퍼스타 의상,star costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLStarsinger0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLStarsinger0.png,White,No,2800,700,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Overall,L
슈퍼스타 의상,star costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLStarsinger1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLStarsinger1.png,Black,No,2800,700,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Overall,L
슈퍼스타 의상,star costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLStarsinger2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLStarsinger2.png,Red,No,2800,700,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Overall,L
슈퍼스타 의상,star costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLStarsinger3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLStarsinger3.png,Navy blue,No,2800,700,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Overall,L
슈퍼스타 의상,star costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLStarsinger4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLStarsinger4.png,Yellow,No,2800,700,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,Overall,L
스팀펑크 옷,steampunk costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSteampunk0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSteampunk0.png,Red,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,fairy tale; theatrical,For sale,Overall,L
스팀펑크 옷,steampunk costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSteampunk1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSteampunk1.png,Purple,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,fairy tale; theatrical,For sale,Overall,L
사이키델릭 점프 수트,stellar jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLPsychedelic0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLPsychedelic0.png,Green,No,1600,400,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,party; theatrical,For sale,Salopette,L
사이키델릭 점프 수트,stellar jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLPsychedelic1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLPsychedelic1.png,Blue,No,1600,400,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,party; theatrical,For sale,Salopette,L
사이키델릭 점프 수트,stellar jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLPsychedelic2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLPsychedelic2.png,Dark red,No,1600,400,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,party; theatrical,For sale,Salopette,L
사이키델릭 점프 수트,stellar jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLPsychedelic3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLPsychedelic3.png,Purple,No,1600,400,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,party; theatrical,For sale,Salopette,L
사이키델릭 점프 수트,stellar jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLPsychedelic4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLPsychedelic4.png,Red,No,1600,400,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,party; theatrical,For sale,Salopette,L
바위 달걀 옷,stone-egg outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNEggrock0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNEggrock0.png,None,Yes,NFS,1200,1x1,Crafting,,All Year,Active,fairy tale; party; theatrical,Not for sale,Rib,N
딸기 옷,strawberry dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNStrawberry.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNStrawberry.png,Red,No,1800,450,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,fairy tale; party; theatrical,For sale,A-line,N
줄무늬 원피스,striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder0.png,Black,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-line,L
줄무늬 원피스,striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder1.png,Orange,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-line,L
줄무늬 원피스,striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder2.png,Blue,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-line,L
줄무늬 원피스,striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder3.png,Yellow,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-line,L
줄무늬 원피스,striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder4.png,Red,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-line,L
줄무늬 원피스,striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder5.png,Gray,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-line,L
줄무늬 원피스,striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder6.png,Green,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-line,L
줄무늬 원피스,striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder7.png,Pink,No,1600,400,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,A-line,L
홀터넥 원피스,striped halter dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNHalterneckstripe0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNHalterneckstripe0.png,Pink,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; comfy; vacation,For sale,A-line,N
홀터넥 원피스,striped halter dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNHalterneckstripe1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNHalterneckstripe1.png,Green,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; comfy; vacation,For sale,A-line,N
홀터넥 원피스,striped halter dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNHalterneckstripe2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNHalterneckstripe2.png,Orange,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; comfy; vacation,For sale,A-line,N
홀터넥 원피스,striped halter dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNHalterneckstripe3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNHalterneckstripe3.png,Light blue,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; comfy; vacation,For sale,A-line,N
줄무늬 맥시 원피스,striped maxi dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNStripe0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNStripe0.png,Red,No,1400,350,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; vacation,For sale,A-long,N
줄무늬 맥시 원피스,striped maxi dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNStripe1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNStripe1.png,Blue,No,1400,350,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; vacation,For sale,A-long,N
줄무늬 맥시 원피스,striped maxi dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNStripe2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNStripe2.png,Green,No,1400,350,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; vacation,For sale,A-long,N
줄무늬 맥시 원피스,striped maxi dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNStripe3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNStripe3.png,Orange,No,1400,350,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,everyday; vacation,For sale,A-long,N
올인원,stylish jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLAllinone0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLAllinone0.png,Black,No,2100,525,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; work,For sale,Salopette,L
올인원,stylish jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLAllinone1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLAllinone1.png,Gray,No,2100,525,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; work,For sale,Salopette,L
올인원,stylish jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLAllinone2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLAllinone2.png,Beige,No,2100,525,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; work,For sale,Salopette,L
올인원,stylish jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLAllinone3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLAllinone3.png,Avocado,No,2100,525,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; work,For sale,Salopette,L
올인원,stylish jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLAllinone4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLAllinone4.png,Pink,No,2100,525,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; work,For sale,Salopette,L
투우사 옷,suit of lights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBull0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBull0.png,Black,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; theatrical; work,For sale,Overall,L
투우사 옷,suit of lights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBull1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBull1.png,Red,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; theatrical; work,For sale,Overall,L
투우사 옷,suit of lights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBull2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBull2.png,Blue,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; theatrical; work,For sale,Overall,L
투우사 옷,suit of lights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBull3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBull3.png,Green,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; theatrical; work,For sale,Overall,L
투우사 옷,suit of lights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBull4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBull4.png,Pink,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; theatrical; work,For sale,Overall,L
스탠딩 칼라 정장,suit with stand-up collar,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHighcollar0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHighcollar0.png,Black,No,1800,450,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; formal; work,For sale,Overall,L
스탠딩 칼라 정장,suit with stand-up collar,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHighcollar1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHighcollar1.png,Avocado,No,1800,450,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; formal; work,For sale,Overall,L
스탠딩 칼라 정장,suit with stand-up collar,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHighcollar2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHighcollar2.png,White,No,1800,450,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; formal; work,For sale,Overall,L
스탠딩 칼라 정장,suit with stand-up collar,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHighcollar3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHighcollar3.png,Beige,No,1800,450,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; formal; work,For sale,Overall,L
해바라기 원피스,sunflower dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNSunflower0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNSunflower0.png,White,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,everyday; fairy tale; vacation,For sale,Balloon,N
