nameKor,Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Size,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Speaker Type,Lighting Type,Catalog
장난감 상자,toy box,https://acnhcdn.com/latest/FtrIcon/FtrToybox_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,2500,625,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,fancy,None,None,No,Toy,Does not play music,No lighting,For sale
장난감 상자,toy box,https://acnhcdn.com/latest/FtrIcon/FtrToybox_Remake_3_0.png,Gray,NA,NA,NA,No,No,No,NA,2500,625,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,fancy,None,None,No,Toy,Does not play music,No lighting,For sale
장난감 지네,toy centipede,https://acnhcdn.com/latest/FtrIcon/FtrCentipedefake.png,NA,NA,NA,NA,No,No,No,NA,NFS,50,1x1,Bug-Off,,child's room,horror,None,None,Yes,Insect,Does not play music,No lighting,Not for sale
장난감 바퀴벌레,toy cockroach,https://acnhcdn.com/latest/FtrIcon/FtrCockroachfake.png,NA,NA,NA,NA,No,No,No,NA,NFS,70,1x1,Bug-Off,,child's room,horror,None,None,Yes,Insect,Does not play music,No lighting,Not for sale
균형 잡기 장난감,traditional balancing toy,https://acnhcdn.com/latest/FtrIcon/FtrBalancingtoy.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,1840,1x1,Crafting,,child's room,fancy,tree's bounty or leaves ,None,Yes,Toy,Does not play music,No lighting,Not for sale
전통 티 세트,traditional tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeasetChina_Remake_0_0.png,Plain,NA,NA,NA,No,No,No,NA,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,zen-style,shop,None,None,No,Dining,Does not play music,No lighting,For sale
전통 티 세트,traditional tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeasetChina_Remake_1_0.png,Goldfish,NA,NA,NA,No,No,No,NA,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,zen-style,shop,None,None,No,Dining,Does not play music,No lighting,For sale
전통 티 세트,traditional tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeasetChina_Remake_2_0.png,Floral,NA,NA,NA,No,No,No,NA,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,zen-style,shop,None,None,No,Dining,Does not play music,No lighting,For sale
쓰레기봉투,trash bags,https://acnhcdn.com/latest/FtrIcon/FtrGarbagebag_Remake_0_0.png,Black,Bag color,NA,NA,Yes,Yes,No,1,NFS,60,1x1,Crafting,,garage,None,None,None,No,Supplies,Does not play music,No lighting,Not for sale
쓰레기봉투,trash bags,https://acnhcdn.com/latest/FtrIcon/FtrGarbagebag_Remake_1_0.png,White,Bag color,NA,NA,Yes,Yes,No,1,NFS,60,1x1,Crafting,,garage,None,None,None,No,Supplies,Does not play music,No lighting,Not for sale
쓰레기봉투,trash bags,https://acnhcdn.com/latest/FtrIcon/FtrGarbagebag_Remake_2_0.png,Blue,Bag color,NA,NA,Yes,Yes,No,1,NFS,60,1x1,Crafting,,garage,None,None,None,No,Supplies,Does not play music,No lighting,Not for sale
쓰레기봉투,trash bags,https://acnhcdn.com/latest/FtrIcon/FtrGarbagebag_Remake_3_0.png,Yellow,Bag color,NA,NA,Yes,Yes,No,1,NFS,60,1x1,Crafting,,garage,None,None,None,No,Supplies,Does not play music,No lighting,Not for sale
나무 열매 램프,tree's bounty lamp,https://acnhcdn.com/latest/FtrIcon/FtrNutLamp_Remake_0_0.png,Red,Nut color,NA,NA,Yes,Yes,No,5,NFS,3200,1x1,Crafting,,fancy,None,tree's bounty or leaves ,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale
나무 열매 램프,tree's bounty lamp,https://acnhcdn.com/latest/FtrIcon/FtrNutLamp_Remake_1_0.png,White,Nut color,NA,NA,Yes,Yes,No,5,NFS,3200,1x1,Crafting,,fancy,None,tree's bounty or leaves ,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale
작은 나무 열매 트리,tree's bounty little tree,https://acnhcdn.com/latest/FtrIcon/FtrNutTreeS_Remake_0_0.png,Brown,Nut color,NA,NA,Yes,Yes,No,6,NFS,4120,1x1,Crafting,,party,fancy,tree's bounty or leaves ,None,No,Seasonal Decor,Does not play music,No lighting,Not for sale
작은 나무 열매 트리,tree's bounty little tree,https://acnhcdn.com/latest/FtrIcon/FtrNutTreeS_Remake_1_0.png,White,Nut color,NA,NA,Yes,Yes,No,6,NFS,4120,1x1,Crafting,,party,fancy,tree's bounty or leaves ,None,No,Seasonal Decor,Does not play music,No lighting,Not for sale
다랑어 모형,tuna model,https://acnhcdn.com/latest/FtrIcon/FtrFishMaguroToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,21000,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale
타자기,typewriter,https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,den,None,None,Yes,Office,Does not play music,No lighting,For sale
타자기,typewriter,https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,den,None,None,Yes,Office,Does not play music,No lighting,For sale
타자기,typewriter,https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_2_0.png,Brown,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,den,None,None,Yes,Office,Does not play music,No lighting,For sale
타자기,typewriter,https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_3_0.png,Green,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,den,None,None,Yes,Office,Does not play music,No lighting,For sale
타자기,typewriter,https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_4_0.png,Gold,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,den,None,None,Yes,Office,Does not play music,No lighting,For sale
타자기,typewriter,https://acnhcdn.com/latest/FtrIcon/FtrTypewriter_Remake_5_0.png,Silver,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,office,den,None,None,Yes,Office,Does not play music,No lighting,For sale
우쿨렐레,ukulele,https://acnhcdn.com/latest/FtrIcon/FtrUkulele_Remake_0_0.png,Natural,Body,NA,NA,Yes,Yes,No,1,NFS,600,1x1,Crafting,,ocean,None,None,None,Yes,Musical Instrument,Does not play music,No lighting,Not for sale
우쿨렐레,ukulele,https://acnhcdn.com/latest/FtrIcon/FtrUkulele_Remake_1_0.png,Brown,Body,NA,NA,Yes,Yes,No,1,NFS,600,1x1,Crafting,,ocean,None,None,None,Yes,Musical Instrument,Does not play music,No lighting,Not for sale
우쿨렐레,ukulele,https://acnhcdn.com/latest/FtrIcon/FtrUkulele_Remake_2_0.png,White,Body,NA,NA,Yes,Yes,No,1,NFS,600,1x1,Crafting,,ocean,None,None,None,Yes,Musical Instrument,Does not play music,No lighting,Not for sale
우쿨렐레,ukulele,https://acnhcdn.com/latest/FtrIcon/FtrUkulele_Remake_3_0.png,Ocean blue,Body,NA,NA,Yes,Yes,No,1,NFS,600,1x1,Crafting,,ocean,None,None,None,Yes,Musical Instrument,Does not play music,No lighting,Not for sale
미완성 퍼즐,unfinished puzzle,https://acnhcdn.com/latest/FtrIcon/FtrPuzzle_Remake_0_0.png,NA,NA,Sunset,Puzzle image,No,No,Yes,1,290,72,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,No,Toy,Does not play music,No lighting,For sale
미완성 퍼즐,unfinished puzzle,https://acnhcdn.com/latest/FtrIcon/FtrPuzzle_Remake_0_1.png,NA,NA,Light Through the Trees,Puzzle image,No,No,Yes,1,290,72,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,No,Toy,Does not play music,No lighting,For sale
미완성 퍼즐,unfinished puzzle,https://acnhcdn.com/latest/FtrIcon/FtrPuzzle_Remake_0_2.png,NA,NA,Snow,Puzzle image,No,No,Yes,1,290,72,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,No,Toy,Does not play music,No lighting,For sale
미완성 퍼즐,unfinished puzzle,https://acnhcdn.com/latest/FtrIcon/FtrPuzzle_Remake_0_3.png,NA,NA,Sepia art,Puzzle image,No,No,Yes,1,290,72,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,No,Toy,Does not play music,No lighting,For sale
미완성 퍼즐,unfinished puzzle,https://acnhcdn.com/latest/FtrIcon/FtrPuzzle_Remake_0_4.png,NA,NA,Castle,Puzzle image,No,No,Yes,1,290,72,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,No,Toy,Does not play music,No lighting,For sale
질그릇 세트,unglazed dish set,https://acnhcdn.com/latest/FtrIcon/FtrDishesUnglazed_Remake_0_0.png,Unglazed,Design,NA,NA,Yes,Yes,No,1,NFS,600,1x1,Crafting,,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,Not for sale
질그릇 세트,unglazed dish set,https://acnhcdn.com/latest/FtrIcon/FtrDishesUnglazed_Remake_1_0.png,Powder white,Design,NA,NA,Yes,Yes,No,1,NFS,600,1x1,Crafting,,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,Not for sale
질그릇 세트,unglazed dish set,https://acnhcdn.com/latest/FtrIcon/FtrDishesUnglazed_Remake_2_0.png,Deep blue,Design,NA,NA,Yes,Yes,No,1,NFS,600,1x1,Crafting,,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,Not for sale
질그릇 세트,unglazed dish set,https://acnhcdn.com/latest/FtrIcon/FtrDishesUnglazed_Remake_3_0.png,Oribe-style,Design,NA,NA,Yes,Yes,No,1,NFS,600,1x1,Crafting,,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,Not for sale
질그릇 세트,unglazed dish set,https://acnhcdn.com/latest/FtrIcon/FtrDishesUnglazed_Remake_4_0.png,Modern,Design,NA,NA,Yes,Yes,No,1,NFS,600,1x1,Crafting,,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,Not for sale
질그릇 세트,unglazed dish set,https://acnhcdn.com/latest/FtrIcon/FtrDishesUnglazed_Remake_5_0.png,Patterned,Design,NA,NA,Yes,Yes,No,1,NFS,600,1x1,Crafting,,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,Not for sale
바이올린벌레 모형,violin beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectBaiorinmushiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1350,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
애매미 모형,walker cicada model,https://acnhcdn.com/latest/FtrIcon/FtrInsectTsukutsukuhousiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1200,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
잎사귀벌레 모형,walking leaf model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKonohamushiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1800,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
긴수염대벌레 모형,walking stick model,https://acnhcdn.com/latest/FtrIcon/FtrInsectNanafushiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1800,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
벌 모형,wasp model,https://acnhcdn.com/latest/FtrIcon/FtrInsectHachiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,7500,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
웨딩 케이크,wedding cake,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingCake_Remake_0_0.png,Cute,Design,NA,NA,No,Yes,No,2,4000,1000,1x1,Wedding Season,,party,expensive,wedding,None,No,Dining,Does not play music,No lighting,Not for sale
웨딩 케이크,wedding cake,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingCake_Remake_1_0.png,Chic,Design,NA,NA,No,Yes,No,2,4000,1000,1x1,Wedding Season,,party,expensive,wedding,None,No,Dining,Does not play music,No lighting,Not for sale
웨딩 케이크,wedding cake,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingCake_Remake_2_0.png,Garden,Design,NA,NA,No,Yes,No,2,4000,1000,1x1,Wedding Season,,party,expensive,wedding,None,No,Dining,Does not play music,No lighting,Not for sale
웨딩 양초,wedding candle set,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingCandle_Remake_0_0.png,Cute,Design,NA,NA,No,Yes,No,1,1200,300,1x1,Wedding Season,,party,expensive,wedding,None,Yes,Lamp,Does not play music,Candle,Not for sale
웨딩 양초,wedding candle set,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingCandle_Remake_1_0.png,Chic,Design,NA,NA,No,Yes,No,1,1200,300,1x1,Wedding Season,,party,expensive,wedding,None,Yes,Lamp,Does not play music,Candle,Not for sale
웨딩 양초,wedding candle set,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingCandle_Remake_2_0.png,Garden,Design,NA,NA,No,Yes,No,1,1200,300,1x1,Wedding Season,,party,expensive,wedding,None,Yes,Lamp,Does not play music,Candle,Not for sale
고래상어 모형,whale shark model,https://acnhcdn.com/latest/FtrIcon/FtrFishJinbeezameToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,39000,2x1,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale
갯강구 모형,wharf roach model,https://acnhcdn.com/latest/FtrIcon/FtrInsectFunamushiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,600,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
아네모네 선풍기,windflower fan,https://acnhcdn.com/latest/FtrIcon/FtrFlowerFan_Remake_0_0.png,Red,Flower color,NA,NA,Yes,Yes,No,3,NFS,1740,1x1,Crafting,,fancy,None,flowers,None,Yes,Fan,Does not play music,No lighting,Not for sale
아네모네 선풍기,windflower fan,https://acnhcdn.com/latest/FtrIcon/FtrFlowerFan_Remake_1_0.png,Pink,Flower color,NA,NA,Yes,Yes,No,3,NFS,1740,1x1,Crafting,,fancy,None,flowers,None,Yes,Fan,Does not play music,No lighting,Not for sale
아네모네 선풍기,windflower fan,https://acnhcdn.com/latest/FtrIcon/FtrFlowerFan_Remake_2_0.png,Purple,Flower color,NA,NA,Yes,Yes,No,3,NFS,1740,1x1,Crafting,,fancy,None,flowers,None,Yes,Fan,Does not play music,No lighting,Not for sale
토빗 오뚝이,wobbling Zipper toy,https://acnhcdn.com/latest/FtrIcon/FtrDollPyn.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,9600,1x1,Crafting,,fancy,child's room,Bunny Day,None,Yes,Easter,Does not play music,No lighting,Not for sale
목탁,wooden fish,https://acnhcdn.com/latest/FtrIcon/FtrMokugyo_Remake_0_0.png,Camphor-tree wood,Lumber type,NA,NA,Yes,Yes,No,1,NFS,360,1x1,Crafting,,zen-style,None,None,None,Yes,Musical Instrument,Does not play music,No lighting,Not for sale
목탁,wooden fish,https://acnhcdn.com/latest/FtrIcon/FtrMokugyo_Remake_1_0.png,Unfinished wood,Lumber type,NA,NA,Yes,Yes,No,1,NFS,360,1x1,Crafting,,zen-style,None,None,None,Yes,Musical Instrument,Does not play music,No lighting,Not for sale
목탁,wooden fish,https://acnhcdn.com/latest/FtrIcon/FtrMokugyo_Remake_2_0.png,Zelkova wood,Lumber type,NA,NA,Yes,Yes,No,1,NFS,360,1x1,Crafting,,zen-style,None,None,None,Yes,Musical Instrument,Does not play music,No lighting,Not for sale
목제 테이블 거울,wooden table mirror,https://acnhcdn.com/latest/FtrIcon/FtrWoodenMirrorS_Remake_0_0.png,Light wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1110,1x1,Crafting,,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale
목제 테이블 거울,wooden table mirror,https://acnhcdn.com/latest/FtrIcon/FtrWoodenMirrorS_Remake_1_0.png,White wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1110,1x1,Crafting,,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale
목제 테이블 거울,wooden table mirror,https://acnhcdn.com/latest/FtrIcon/FtrWoodenMirrorS_Remake_2_0.png,Cherry wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1110,1x1,Crafting,,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale
목제 테이블 거울,wooden table mirror,https://acnhcdn.com/latest/FtrIcon/FtrWoodenMirrorS_Remake_3_0.png,Dark wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1110,1x1,Crafting,,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale
목제 테이블 거울,wooden table mirror,https://acnhcdn.com/latest/FtrIcon/FtrWoodenMirrorS_Remake_4_0.png,Black,Paint color,NA,NA,Yes,Yes,No,2,NFS,1110,1x1,Crafting,,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale
목제 테이블 거울,wooden table mirror,https://acnhcdn.com/latest/FtrIcon/FtrWoodenMirrorS_Remake_5_0.png,Green,Paint color,NA,NA,Yes,Yes,No,2,NFS,1110,1x1,Crafting,,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale
목제 테이블 거울,wooden table mirror,https://acnhcdn.com/latest/FtrIcon/FtrWoodenMirrorS_Remake_6_0.png,Blue,Paint color,NA,NA,Yes,Yes,No,2,NFS,1110,1x1,Crafting,,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale
목제 테이블 거울,wooden table mirror,https://acnhcdn.com/latest/FtrIcon/FtrWoodenMirrorS_Remake_7_0.png,Pink wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1110,1x1,Crafting,,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale
목제 공구 상자,wooden toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolboxWood_Remake_0_0.png,Natural,Color,NA,NA,Yes,Yes,No,3,NFS,1980,1x1,Crafting,,garage,None,wooden,None,No,Supplies,Does not play music,No lighting,Not for sale
목제 공구 상자,wooden toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolboxWood_Remake_1_0.png,Dark brown,Color,NA,NA,Yes,Yes,No,3,NFS,1980,1x1,Crafting,,garage,None,wooden,None,No,Supplies,Does not play music,No lighting,Not for sale
목제 공구 상자,wooden toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolboxWood_Remake_2_0.png,Pastel,Color,NA,NA,Yes,Yes,No,3,NFS,1980,1x1,Crafting,,garage,None,wooden,None,No,Supplies,Does not play music,No lighting,Not for sale
목제 공구 상자,wooden toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolboxWood_Remake_3_0.png,Avocado,Color,NA,NA,Yes,Yes,No,3,NFS,1980,1x1,Crafting,,garage,None,wooden,None,No,Supplies,Does not play music,No lighting,Not for sale
나무블록 장난감,wooden-block toy,https://acnhcdn.com/latest/FtrIcon/FtrBlockBrick_Remake_0_0.png,Natural,Block color,NA,NA,Yes,Yes,No,1,NFS,360,1x1,Crafting,,child's room,None,wooden block,None,No,Toy,Does not play music,No lighting,Not for sale
나무블록 장난감,wooden-block toy,https://acnhcdn.com/latest/FtrIcon/FtrBlockBrick_Remake_1_0.png,Mixed wood,Block color,NA,NA,Yes,Yes,No,1,NFS,360,1x1,Crafting,,child's room,None,wooden block,None,No,Toy,Does not play music,No lighting,Not for sale
나무블록 장난감,wooden-block toy,https://acnhcdn.com/latest/FtrIcon/FtrBlockBrick_Remake_2_0.png,Colorful,Block color,NA,NA,Yes,Yes,No,1,NFS,360,1x1,Crafting,,child's room,None,wooden block,None,No,Toy,Does not play music,No lighting,Not for sale
나무블록 장난감,wooden-block toy,https://acnhcdn.com/latest/FtrIcon/FtrBlockBrick_Remake_3_0.png,Pastel,Block color,NA,NA,Yes,Yes,No,1,NFS,360,1x1,Crafting,,child's room,None,wooden block,None,No,Toy,Does not play music,No lighting,Not for sale
